,式別,馬番,配当,人気
202609020210,複勝,4,360,6
202609020210,複勝,1,140,1
202609020210,枠連,2-4,2920,11
202609020210,馬連,2-4,2870,11
202609020210,ワイド,2-4,950,11
202609020210,ワイド,1-4,1060,12
202609020210,ワイド,1-2,320,1
202609020210,馬単,4→2,7170,28
202609020210,三連複,1-2-4,4200,13
202609020210,三連単,4→2→1,36600,136
202609020211,複勝,6,140,1
202609020211,複勝,7,290,4
202609020211,複勝,1,680,10
202609020211,枠連,5-5,1230,5
202609020211,馬連,6-7,1100,3
202609020211,ワイド,6-7,480,3
202609020211,ワイド,1-6,1470,19
202609020211,ワイド,1-7,2680,35
202609020211,馬単,6→7,1650,4
202609020211,三連複,1-6-7,8260,28
202609020211,三連単,6→7→1,28290,80
202609020212,単勝,10,500,2
202609020212,複勝,10,230,2
202609020212,複勝,16,420,7
202609020212,複勝,9,1530,12
202609020212,枠連,5-8,1200,5
202609020212,馬連,10-16,2140,7
202609020212,ワイド,10-16,790,8
202609020212,ワイド,9-10,4090,39
202609020212,ワイド,9-16,10660,66
202609020212,馬単,10→16,4010,13
202609020212,三連複,9-10-16,31070,92
202609020212,三連単,10→16→9,118000,377
202609020301,単勝,16,140,1
202609020301,複勝,12,320,6
202609020301,枠連,6-8,910,5
202609020301,馬連,12-16,1060,5
202609020301,ワイド,12-16,500,5
202609020301,ワイド,15-16,320,2
202609020301,ワイド,12-15,2370,23
202609020301,馬単,16→12,1640,6
202609020301,三連複,12-15-16,4060,12
202609020301,三連単,16→12→15,12090,30
202609020302,単勝,15,330,2
202609020302,複勝,15,170,2
202609020302,複勝,11,330,5
202609020302,枠連,6-8,1080,4
202609020302,馬連,11-15,1550,7
202609020302,ワイド,11-15,570,7
202609020302,ワイド,1-15,380,3
202609020302,ワイド,1-11,1010,12
202609020302,馬単,15→11,2520,10
202609020302,三連複,1-11-15,3060,12
202609020302,三連単,15→11→1,12620,34
202609020303,単勝,11,1400,4
202609020303,複勝,11,170,4
202609020303,複勝,13,110,2
202609020303,枠連,4-7,5210,10
202609020303,馬連,6-11,4220,10
202609020303,ワイド,6-11,740,8
202609020303,ワイド,11-13,330,4
202609020303,ワイド,6-13,210,2
202609020303,馬単,11→6,9030,18
202609020303,三連複,6-11-13,1080,3
202609020303,三連単,11→6→13,18870,42
202609020304,単勝,6,430,2
202609020304,複勝,9,1260,12
202609020304,枠連,3-6,310,1
202609020304,馬連,6-11,490,1
202609020304,ワイド,6-11,230,1
202609020304,ワイド,6-9,4190,36
202609020304,ワイド,9-11,3000,29
202609020304,馬単,6→11,1120,2
202609020304,三連複,6-9-11,12690,37
202609020304,三連単,6→11→9,52310,165
202609020305,単勝,11,1180,5
202609020305,複勝,11,240,4
202609020305,複勝,16,120,1
202609020305,複勝,8,280,5
202609020305,枠連,6-8,860,4
202609020305,馬連,11-16,1550,5
202609020305,ワイド,11-16,500,4
202609020305,ワイド,8-11,1140,12
202609020305,ワイド,8-16,580,5
202609020305,馬単,11→16,4230,14
202609020305,三連複,8-11-16,3720,8
202609020305,三連単,11→16→8,31700,78
202609020306,単勝,2,1120,3
202609020306,複勝,2,230,3
202609020306,複勝,14,460,8
202609020306,枠連,1-7,3610,11
202609020306,馬連,2-14,14180,38
202609020306,ワイド,2-14,2780,32
202609020306,ワイド,2-6,440,2
202609020306,ワイド,6-14,820,8
202609020306,馬単,2→14,24730,64
202609020306,三連複,2-6-14,7330,25
202609020306,三連単,2→14→6,94780,271
202609020307,単勝,5,300,2
202609020307,複勝,8,150,4
202609020307,枠連,5-8,330,1
202609020307,馬連,5-8,910,4
202609020307,ワイド,5-8,270,4
202609020307,ワイド,4-5,180,1
202609020307,ワイド,4-8,200,2
202609020307,馬単,5→8,1720,7
202609020307,三連複,4-5-8,400,1
202609020307,三連単,5→8→4,3700,9
202609020308,単勝,2,270,1
202609020308,枠連,1-2,410,1
202609020308,馬連,1-2,470,1
202609020308,ワイド,1-2,200,1
202609020308,ワイド,2-7,240,2
202609020308,ワイド,1-7,340,4
202609020308,馬単,2→1,820,1
202609020308,三連複,1-2-7,630,1
202609020308,三連単,2→1→7,2480,2
202609020309,単勝,4,290,2
202609020309,複勝,3,190,5
202609020309,枠連,2-4,260,1
202609020309,馬連,2-4,310,1
202609020309,ワイド,2-4,170,1
202609020309,ワイド,3-4,510,8
202609020309,ワイド,2-3,390,5
202609020309,馬単,4→2,640,2
202609020309,三連複,2-3-4,790,3
202609020309,三連単,4→2→3,3750,9
202609020310,単勝,5,1000,4
202609020310,複勝,5,190,4
202609020310,複勝,12,170,3
202609020310,枠連,3-4,570,3
202609020310,馬連,5-7,900,3
202609020310,ワイド,5-7,320,3
202609020310,ワイド,5-12,650,7
202609020310,ワイド,7-12,300,2
202609020310,馬単,5→7,2480,7
202609020310,三連複,5-7-12,1410,3
202609020310,三連単,5→7→12,10730,19
202609020311,単勝,14,1380,5
202609020311,複勝,14,470,5
202609020311,複勝,11,3770,14
202609020311,複勝,10,260,3
202609020311,枠連,7-8,7240,15
202609020311,馬連,11-14,135650,83
202609020311,ワイド,11-14,29750,83
202609020311,ワイド,10-14,1920,20
202609020311,ワイド,10-11,19890,75
202609020311,馬単,14→11,187740,146
202609020311,三連複,10-11-14,284200,250
202609020311,三連単,14→11→10,1649150,1
202609020312,単勝,11,25240,14
202609020312,複勝,11,2650,14
202609020312,枠連,3-6,5860,15
202609020312,馬連,5-11,22940,38
202609020312,ワイド,5-11,7630,48
202609020312,ワイド,3-11,17050,71
202609020312,ワイド,3-5,330,2
202609020312,馬単,11→5,70700,88
202609020312,三連複,3-5-11,40770,85
202609020312,三連単,11→5→3,703920,806
202609020401,単勝,3,1710,8
202609020401,複勝,3,530,8
202609020401,複勝,1,280,5
202609020401,枠連,1-2,8900,27
202609020401,馬連,1-3,8050,29
202609020401,ワイド,1-3,2630,31
202609020401,ワイド,3-6,1160,14
202609020401,ワイド,1-6,870,10
202609020401,馬単,3→1,15390,56
202609020401,三連複,1-3-6,9670,35
202609020401,三連単,3→1→6,77010,265
202609020402,単勝,13,250,1
202609020402,複勝,13,120,1
202609020402,複勝,4,130,2
202609020402,複勝,6,930,9
202609020402,枠連,4-8,400,1
202609020402,馬連,4-13,320,1
202609020402,ワイド,4-13,200,1
202609020402,ワイド,6-13,2770,24
202609020402,ワイド,4-6,2690,23
202609020402,馬単,13→4,620,1
202609020402,三連複,4-6-13,6680,15
202609020402,三連単,13→4→6,17490,56
202609020403,単勝,15,9840,12
202609020403,複勝,15,2060,13
202609020403,複勝,12,400,5
202609020403,複勝,13,260,3
202609020403,枠連,6-8,5130,16
202609020403,馬連,12-15,41930,54
202609020403,ワイド,12-15,11250,57
202609020403,ワイド,13-15,5060,37
202609020403,ワイド,12-13,850,8
202609020403,馬単,15→12,144130,123
202609020403,三連複,12-13-15,57560,106
202609020403,三連単,15→12→13,667380,853
202609020404,単勝,11,320,2
202609020404,複勝,11,120,2
202609020404,複勝,1,230,4
202609020404,枠連,1-6,2760,10
202609020404,馬連,1-11,2590,8
202609020404,ワイド,1-11,720,8
202609020404,ワイド,5-11,190,1
202609020404,ワイド,1-5,620,7
202609020404,馬単,11→1,4370,13
202609020404,三連複,1-5-11,1760,4
202609020404,三連単,11→1→5,12770,35
202609020405,単勝,12,250,1
202609020405,複勝,13,670,8
202609020405,複勝,10,150,2
202609020405,枠連,8-8,4220,14
202609020405,馬連,12-13,4210,14
202609020405,ワイド,12-13,1250,15
202609020405,ワイド,10-12,240,1
202609020405,ワイド,10-13,1840,19
202609020405,馬単,12→13,4770,15
202609020405,三連複,10-12-13,3320,9
202609020405,三連単,12→13→10,15760,45
202609020406,単勝,3,370,1
202609020406,複勝,1,200,5
202609020406,複勝,8,150,1
202609020406,枠連,1-3,1000,5
202609020406,馬連,1-3,1150,4
202609020406,ワイド,1-3,460,7
202609020406,ワイド,3-8,320,3
202609020406,ワイド,1-8,430,5
202609020406,馬単,3→1,1980,6
202609020406,三連複,1-3-8,1490,4
202609020406,三連単,3→1→8,6420,6
202609020407,単勝,13,330,1
202609020407,複勝,13,190,2
202609020407,複勝,6,850,11
202609020407,枠連,4-7,5270,19
202609020407,馬連,6-13,7940,25
202609020407,ワイド,6-13,2720,29
202609020407,ワイド,3-13,710,6
202609020407,ワイド,3-6,4110,42
202609020407,馬単,13→6,10780,40
202609020407,三連複,3-6-13,19570,60
202609020407,三連単,13→6→3,86870,263
202609020408,単勝,4,1550,6
202609020408,複勝,4,380,7
202609020408,複勝,1,380,5
202609020408,枠連,3-4,7720,20
202609020408,馬連,3-4,7070,18
202609020408,ワイド,3-4,1970,18
202609020408,ワイド,1-4,2920,21
202609020408,ワイド,1-3,1590,17
202609020408,馬単,4→3,16890,40
202609020408,三連複,1-3-4,26000,47
202609020408,三連単,4→3→1,169790,285
202609020409,単勝,6,990,4
202609020409,複勝,6,290,5
202609020409,複勝,3,320,6
202609020409,枠連,3-5,3650,16
202609020409,馬連,3-6,7690,33
202609020409,ワイド,3-6,2190,30
202609020409,ワイド,2-6,690,4
202609020409,ワイド,2-3,570,2
202609020409,馬単,6→3,15380,66
202609020409,三連複,2-3-6,5320,11
202609020409,三連単,6→3→2,50100,178
202609020410,単勝,6,410,2
202609020410,複勝,2,130,1
202609020410,枠連,1-3,600,2
202609020410,馬連,2-6,770,1
202609020410,ワイド,2-6,310,1
202609020410,ワイド,6-13,530,3
202609020410,ワイド,2-13,340,2
202609020410,馬単,6→2,1510,3
202609020410,三連複,2-6-13,1150,1
202609020410,三連単,6→2→13,4970,3
202609020411,単勝,15,250,1
202609020411,複勝,15,120,1
202609020411,複勝,4,140,2
202609020411,枠連,4-8,800,3
202609020411,馬連,6-15,830,3
202609020411,ワイド,6-15,350,3
202609020411,ワイド,4-15,230,1
202609020411,ワイド,4-6,410,5
202609020411,馬単,15→6,1600,4
202609020411,三連複,4-6-15,1050,2
202609020411,三連単,15→6→4,5240,6
202609020412,単勝,16,750,4
202609020412,複勝,16,240,4
202609020412,複勝,8,1510,14
202609020412,枠連,3-8,650,1
202609020412,馬連,5-16,1740,6
202609020412,ワイド,5-16,740,6
202609020412,ワイド,8-16,9630,71
202609020412,ワイド,5-8,7700,54
202609020412,馬単,16→5,4590,16
202609020412,三連複,5-8-16,54840,141
202609020412,三連単,16→5→8,350670,789
202609020501,単勝,7,320,2
202609020501,複勝,7,140,4
202609020501,枠連,4-6,710,4
202609020501,馬連,7-11,780,4
202609020501,ワイド,7-11,280,4
202609020501,ワイド,2-7,390,6
202609020501,ワイド,2-11,270,2
202609020501,馬単,7→11,1150,2
202609020501,三連複,2-7-11,1160,4
202609020501,三連単,7→11→2,5930,21
202609020502,単勝,5,230,1
202609020502,複勝,5,140,3
202609020502,枠連,1-3,780,4
202609020502,馬連,1-5,870,3
202609020502,ワイド,1-5,370,3
202609020502,ワイド,5-8,280,2
202609020502,ワイド,1-8,250,1
202609020502,馬単,5→1,1260,3
202609020502,三連複,1-5-8,840,1
202609020502,三連単,5→1→8,3100,2
202609020503,単勝,3,110,1
202609020503,複勝,8,730,10
202609020503,複勝,4,330,6
202609020503,枠連,3-6,2600,6
202609020503,馬連,3-8,3320,8
202609020503,ワイド,3-8,1270,11
202609020503,ワイド,3-4,540,6
202609020503,ワイド,4-8,7820,40
202609020503,馬単,3→8,4170,12
202609020503,三連複,3-4-8,12860,31
202609020503,三連単,3→8→4,41520,94
202609020504,単勝,6,200,1
202609020504,複勝,6,120,1
202609020504,複勝,14,440,6
202609020504,枠連,3-7,5430,12
202609020504,馬連,6-14,2620,11
202609020504,ワイド,6-14,700,8
202609020504,ワイド,3-6,390,3
202609020504,ワイド,3-14,2420,20
202609020504,馬単,6→14,3220,14
202609020504,三連複,3-6-14,5850,17
202609020504,三連単,6→14→3,28190,83
202609020505,単勝,5,520,3
202609020505,複勝,5,200,3
202609020505,複勝,1,500,8
202609020505,枠連,4-5,450,1
202609020505,馬連,4-5,790,2
202609020505,ワイド,4-5,390,4
202609020505,ワイド,1-5,2630,32
202609020505,ワイド,1-4,910,12
202609020505,馬単,5→4,1560,5
202609020505,三連複,1-4-5,5610,18
202609020505,三連単,5→4→1,20300,65
202609020506,単勝,14,320,2
202609020506,複勝,14,140,1
202609020506,複勝,10,330,6
202609020506,枠連,2-8,490,1
202609020506,馬連,3-14,650,1
202609020506,ワイド,3-14,290,1
202609020506,ワイド,10-14,940,11
202609020506,ワイド,3-10,1130,12
202609020506,馬単,14→3,1120,1
202609020506,三連複,3-10-14,3000,7
202609020506,三連単,14→3→10,11420,23
202609020507,単勝,3,330,2
202609020507,複勝,8,180,4
202609020507,枠連,3-5,450,2
202609020507,馬連,3-5,390,1
202609020507,ワイド,3-5,230,2
202609020507,ワイド,3-8,480,6
202609020507,ワイド,5-8,300,3
202609020507,馬単,3→5,780,1
202609020507,三連複,3-5-8,810,2
202609020507,三連単,3→5→8,3110,4
202609020508,単勝,9,210,1
202609020508,複勝,4,180,3
202609020508,複勝,8,220,5
202609020508,枠連,2-5,350,1
202609020508,馬連,4-9,650,2
202609020508,ワイド,4-9,330,4
202609020508,ワイド,8-9,290,2
202609020508,ワイド,4-8,1060,12
202609020508,馬単,9→4,1290,4
202609020508,三連複,4-8-9,2020,6
202609020508,三連単,9→4→8,8700,19
202609020509,単勝,1,410,3
202609020509,複勝,4,100,2
202609020509,複勝,2,100,3
202609020509,馬連,1-4,290,2
202609020509,ワイド,1-4,120,2
202609020509,ワイド,1-2,190,3
202609020509,ワイド,2-4,120,1
202609020509,馬単,1→4,750,4
202609020509,三連複,1-2-4,190,1
202609020509,三連単,1→4→2,1740,6
202609020510,単勝,10,180,1
202609020510,複勝,10,110,2
202609020510,複勝,7,170,4
202609020510,枠連,5-7,520,2
202609020510,馬連,7-10,1080,3
202609020510,ワイド,7-10,500,6
202609020510,ワイド,1-10,160,1
202609020510,ワイド,1-7,600,8
202609020510,馬単,10→7,1690,4
202609020510,三連複,1-7-10,910,3
202609020510,三連単,10→7→1,4750,12
202609020511,単勝,1,280,1
202609020511,複勝,5,220,4
202609020511,複勝,3,270,5
202609020511,枠連,1-5,1120,4
202609020511,馬連,1-5,1160,4
202609020511,ワイド,1-5,470,4
202609020511,ワイド,1-3,610,6
202609020511,ワイド,3-5,1520,19
202609020511,馬単,1→5,1690,7
202609020511,三連複,1-3-5,3820,13
202609020511,三連単,1→5→3,15310,50
202609020512,単勝,1,1710,6
202609020512,複勝,1,440,6
202609020512,複勝,11,560,7
202609020512,複勝,7,250,4
202609020512,枠連,1-6,6870,22
202609020512,馬連,1-11,23800,50
202609020512,ワイド,1-11,4940,47
202609020512,ワイド,1-7,2030,21
202609020512,ワイド,7-11,1650,18
202609020512,馬単,1→11,42070,93
202609020512,三連複,1-7-11,30390,94
202609020512,三連単,1→11→7,259850,681
202609020601,単勝,6,670,3
202609020601,複勝,6,240,5
202609020601,複勝,11,420,7
202609020601,枠連,3-8,350,1
202609020601,馬連,6-15,1440,5
202609020601,ワイド,6-15,520,5
202609020601,ワイド,6-11,4300,31
202609020601,ワイド,11-15,1130,12
202609020601,馬単,6→15,2920,11
202609020601,三連複,6-11-15,10770,32
202609020601,三連単,6→15→11,41910,135
202609020602,単勝,8,230,1
202609020602,複勝,4,340,7
202609020602,枠連,2-4,1860,9
202609020602,馬連,4-8,1840,8
202609020602,ワイド,4-8,660,7
202609020602,ワイド,8-12,230,1
202609020602,ワイド,4-12,1090,15
202609020602,馬単,8→4,2820,12
202609020602,三連複,4-8-12,2200,5
202609020602,三連単,8→4→12,12250,34
202609020603,単勝,9,350,2
202609020603,複勝,12,130,2
202609020603,枠連,2-5,370,1
202609020603,馬連,4-9,460,2
202609020603,ワイド,4-9,200,2
202609020603,ワイド,9-12,300,3
202609020603,ワイド,4-12,200,1
202609020603,馬単,9→4,1090,3
202609020603,三連複,4-9-12,510,1
202609020603,三連単,9→4→12,3210,4
202609020604,単勝,11,220,1
202609020604,複勝,3,210,5
202609020604,複勝,6,240,6
202609020604,枠連,2-6,1090,4
202609020604,馬連,3-11,980,3
202609020604,ワイド,3-11,430,3
202609020604,ワイド,6-11,530,5
202609020604,ワイド,3-6,1150,14
202609020604,馬単,11→3,1830,4
202609020604,三連複,3-6-11,3150,11
202609020604,三連単,11→3→6,13170,29
202609020605,単勝,8,2180,8
202609020605,複勝,8,410,8
202609020605,複勝,16,210,4
202609020605,複勝,14,180,1
202609020605,枠連,4-8,1030,3
202609020605,馬連,8-16,5720,22
202609020605,ワイド,8-16,1380,18
202609020605,ワイド,8-14,1680,23
202609020605,ワイド,14-16,510,1
202609020605,馬単,8→16,13110,48
202609020605,三連複,8-14-16,7430,22
202609020605,三連単,8→16→14,67880,230
202609020606,単勝,10,220,1
202609020606,複勝,10,140,1
202609020606,複勝,2,520,6
202609020606,複勝,1,690,7
202609020606,枠連,2-8,1860,5
202609020606,馬連,2-10,1730,5
202609020606,ワイド,2-10,760,7
202609020606,ワイド,1-10,1220,12
202609020606,ワイド,1-2,5330,29
202609020606,馬単,10→2,2430,7
202609020606,三連複,1-2-10,18760,37
202609020606,三連単,10→2→1,49920,113
202609020607,単勝,2,140,1
202609020607,複勝,11,470,8
202609020607,複勝,4,420,7
202609020607,枠連,2-8,200,1
202609020607,馬連,2-11,2060,6
202609020607,ワイド,2-11,770,9
202609020607,ワイド,2-4,680,7
202609020607,ワイド,4-11,5590,33
202609020607,馬単,2→11,2440,8
202609020607,三連複,2-4-11,12210,26
202609020607,三連単,2→11→4,25240,71
202609020608,単勝,1,1730,6
202609020608,複勝,11,110,1
202609020608,複勝,8,190,4
202609020608,枠連,1-8,1140,5
202609020608,馬連,1-11,1510,6
202609020608,ワイド,1-11,650,7
202609020608,ワイド,1-8,1480,18
202609020608,ワイド,8-11,360,3
202609020608,馬単,1→11,4350,14
202609020608,三連複,1-8-11,3700,12
202609020608,三連単,1→11→8,30860,94
202609020609,単勝,14,1890,7
202609020609,複勝,14,660,7
202609020609,複勝,9,810,9
202609020609,複勝,1,670,8
202609020609,枠連,6-8,4420,15
202609020609,馬連,9-14,27330,60
202609020609,ワイド,9-14,7040,60
202609020609,ワイド,1-14,5660,53
202609020609,ワイド,1-9,3880,40
202609020609,馬単,14→9,58000,116
202609020609,三連複,1-9-14,118470,227
202609020609,三連単,14→9→1,766950,1
202609020610,単勝,2,1320,6
202609020610,複勝,2,300,5
202609020610,複勝,7,200,2
202609020610,複勝,5,260,3
202609020610,枠連,2-4,1800,8
202609020610,馬連,2-7,2630,10
202609020610,ワイド,2-7,910,10
202609020610,ワイド,2-5,1300,14
202609020610,ワイド,5-7,830,9
202609020610,馬単,2→7,6540,24
202609020610,三連複,2-5-7,4690,18
202609020610,三連単,2→7→5,37620,123
202609020611,単勝,15,290,1
202609020611,複勝,15,140,1
202609020611,複勝,5,340,5
202609020611,複勝,11,1060,12
202609020611,枠連,3-7,860,3
202609020611,馬連,5-15,1570,5
202609020611,ワイド,5-15,560,3
202609020611,ワイド,11-15,2820,31
202609020611,ワイド,5-11,7690,59
202609020611,馬単,15→5,2280,6
202609020611,三連複,5-11-15,27590,82
202609020611,三連単,15→5→11,82710,238
202609020612,単勝,6,1360,7
202609020612,複勝,6,370,7
202609020612,複勝,8,430,8
202609020612,枠連,5-6,3070,13
202609020612,馬連,6-8,16670,45
202609020612,ワイド,6-8,3340,39
202609020612,ワイド,6-13,910,10
202609020612,ワイド,8-13,1330,15
202609020612,馬単,6→8,35730,93
202609020612,三連複,6-8-13,16810,63
202609020612,三連単,6→8→13,190130,554
202609020701,単勝,6,380,2
202609020701,複勝,9,140,3
202609020701,枠連,4-5,620,3
202609020701,馬連,6-9,930,3
202609020701,ワイド,6-9,300,3
202609020701,ワイド,3-6,220,1
202609020701,ワイド,3-9,260,2
202609020701,馬単,6→9,1450,4
202609020701,三連複,3-6-9,630,1
202609020701,三連単,6→9→3,3970,5
202609020702,単勝,16,310,2
202609020702,複勝,16,110,2
202609020702,枠連,3-8,820,3
202609020702,馬連,6-16,830,3
202609020702,ワイド,6-16,200,3
202609020702,ワイド,4-16,130,1
202609020702,ワイド,4-6,180,2
202609020702,馬単,16→6,1360,5
202609020702,三連複,4-6-16,270,1
202609020702,三連単,16→6→4,2440,6
202609020703,単勝,9,380,2
202609020703,枠連,4-5,610,1
202609020703,馬連,6-9,550,1
202609020703,ワイド,6-9,270,1
202609020703,ワイド,9-10,420,4
202609020703,ワイド,6-10,570,7
202609020703,馬単,9→6,1400,2
202609020703,三連複,6-9-10,1480,2
202609020703,三連単,9→6→10,7200,7
202609020704,単勝,5,190,1
202609020704,複勝,12,1570,12
202609020704,枠連,3-6,770,4
202609020704,馬連,5-12,12460,22
202609020704,ワイド,5-12,3080,26
202609020704,ワイド,3-5,220,1
202609020704,ワイド,3-12,6690,43
202609020704,馬単,5→12,12930,30
202609020704,三連複,3-5-12,12810,30
202609020704,三連単,5→12→3,76860,177
202609020705,複勝,4,220,4
202609020705,馬連,3-4,520,3
202609020705,ワイド,3-4,140,3
202609020705,ワイド,3-6,110,1
202609020705,ワイド,4-6,180,5
202609020705,馬単,3→4,820,4
202609020705,三連複,3-4-6,300,2
202609020705,三連単,3→4→6,1350,6
202609020706,単勝,8,2330,8
202609020706,複勝,8,600,7
202609020706,複勝,7,280,5
202609020706,複勝,6,190,2
202609020706,枠連,4-5,2880,12
202609020706,馬連,7-8,12950,38
202609020706,ワイド,7-8,3160,39
202609020706,ワイド,6-8,1670,18
202609020706,ワイド,6-7,760,8
202609020706,馬単,8→7,27180,76
202609020706,三連複,6-7-8,13880,46
202609020706,三連単,8→7→6,113560,371
202609020707,複勝,1,190,5
202609020707,複勝,11,190,4
202609020707,枠連,1-2,730,4
202609020707,馬連,1-2,730,3
202609020707,ワイド,1-2,320,4
202609020707,ワイド,2-11,280,1
202609020707,ワイド,1-11,740,10
202609020707,馬単,2→1,1070,4
202609020707,三連複,1-2-11,1530,4
202609020707,三連単,2→1→11,5140,9
202609020708,単勝,4,280,1
202609020708,複勝,1,120,3
202609020708,枠連,4-8,380,1
202609020708,馬連,4-8,570,2
202609020708,ワイド,4-8,240,2
202609020708,ワイド,1-4,230,1
202609020708,ワイド,1-8,250,3
202609020708,馬単,4→8,1100,2
202609020708,三連複,1-4-8,660,1
202609020708,三連単,4→8→1,3130,2
202609020709,単勝,3,410,2
202609020709,複勝,4,150,1
202609020709,複勝,2,400,6
202609020709,枠連,3-3,900,4
202609020709,馬連,3-4,770,1
202609020709,ワイド,3-4,320,1
202609020709,ワイド,2-3,1140,14
202609020709,ワイド,2-4,1130,13
202609020709,馬単,3→4,1800,2
202609020709,三連複,2-3-4,3460,8
202609020709,三連単,3→4→2,15880,28
202609020710,単勝,7,520,3
202609020710,複勝,7,130,3
202609020710,複勝,6,140,4
202609020710,枠連,6-7,1550,8
202609020710,馬連,6-7,1580,8
202609020710,ワイド,6-7,300,4
202609020710,ワイド,1-7,180,1
202609020710,ワイド,1-6,200,2
202609020710,馬単,7→6,3020,13
202609020710,三連複,1-6-7,570,1
202609020710,三連単,7→6→1,6250,22
202609020711,単勝,4,400,1
202609020711,複勝,4,170,1
202609020711,複勝,2,370,7
202609020711,複勝,5,1790,14
202609020711,枠連,1-2,460,1
202609020711,馬連,2-4,2290,9
202609020711,ワイド,2-4,960,9
202609020711,ワイド,4-5,7300,66
202609020711,ワイド,2-5,16820,95
202609020711,馬単,4→2,4010,15
202609020711,三連複,2-4-5,88300,211
202609020711,三連単,4→2→5,291940,797
202609020712,単勝,14,1230,6
202609020712,複勝,14,320,6
202609020712,複勝,11,260,4
202609020712,複勝,10,230,3
202609020712,枠連,6-8,1120,5
202609020712,馬連,11-14,3510,14
202609020712,ワイド,11-14,1180,15
202609020712,ワイド,10-14,1000,13
202609020712,ワイド,10-11,570,5
202609020712,馬単,14→11,8520,31
202609020712,三連複,10-11-14,4870,15
202609020712,三連単,14→11→10,46550,146
202609020801,単勝,15,390,2
202609020801,複勝,15,160,3
202609020801,複勝,6,1490,13
202609020801,枠連,8-8,360,2
202609020801,馬連,15-16,390,1
202609020801,ワイド,15-16,210,1
202609020801,ワイド,6-15,7080,43
202609020801,ワイド,6-16,4760,36
202609020801,馬単,15→16,990,3
202609020801,三連複,6-15-16,20590,47
202609020801,三連単,15→16→6,71940,166
202609020802,単勝,15,1110,6
202609020802,複勝,15,260,6
202609020802,複勝,12,260,5
202609020802,複勝,6,150,1
202609020802,枠連,6-8,4460,13
202609020802,馬連,12-15,4260,16
202609020802,ワイド,12-15,1290,13
202609020802,ワイド,6-15,690,8
202609020802,ワイド,6-12,630,6
202609020802,馬単,15→12,10300,38
202609020802,三連複,6-12-15,5020,16
202609020802,三連単,15→12→6,38150,117
202609020803,単勝,1,6420,9
202609020803,複勝,1,1270,10
202609020803,複勝,4,400,5
202609020803,複勝,9,320,4
202609020803,枠連,1-2,1280,6
202609020803,馬連,1-4,27440,39
202609020803,ワイド,1-4,6160,40
202609020803,ワイド,1-9,5490,36
202609020803,ワイド,4-9,2270,21
202609020803,馬単,1→4,64550,81
202609020803,三連複,1-4-9,91690,130
202609020803,三連単,1→4→9,942990,907
202609020804,単勝,5,400,2
202609020804,複勝,5,220,2
202609020804,複勝,11,800,8
202609020804,枠連,2-4,1660,7
202609020804,馬連,2-5,1610,5
202609020804,ワイド,2-5,690,6
202609020804,ワイド,5-11,1580,21
202609020804,ワイド,2-11,3050,30
202609020804,馬単,5→2,2950,10
202609020804,三連複,2-5-11,11940,42
202609020804,三連単,5→2→11,42000,134
202609020805,単勝,13,5280,10
202609020805,複勝,13,650,11
202609020805,枠連,1-8,3870,13
202609020805,馬連,1-13,6330,16
202609020805,ワイド,1-13,1750,18
202609020805,ワイド,11-13,2960,32
202609020805,ワイド,1-11,250,2
202609020805,馬単,13→1,17930,39
202609020805,三連複,1-11-13,6900,24
202609020805,三連単,13→1→11,90680,217
202609020806,単勝,8,1440,5
202609020806,複勝,8,470,6
202609020806,複勝,11,220,3
202609020806,複勝,4,210,4
202609020806,枠連,5-6,3070,12
202609020806,馬連,8-11,5720,24
202609020806,ワイド,8-11,1770,22
202609020806,ワイド,4-8,1300,11
202609020806,ワイド,4-11,770,6
202609020806,馬単,8→11,12010,46
202609020806,三連複,4-8-11,9020,26
202609020806,三連単,8→11→4,63600,195
202609020807,単勝,2,210,1
202609020807,複勝,1,230,5
202609020807,複勝,6,220,4
202609020807,馬連,1-2,870,3
202609020807,ワイド,1-2,330,3
202609020807,ワイド,2-6,470,6
202609020807,ワイド,1-6,1050,18
202609020807,馬単,2→1,1250,4
202609020807,三連複,1-2-6,2580,13
202609020807,三連単,2→1→6,6600,23
202609020808,単勝,10,330,1
202609020808,複勝,10,130,1
202609020808,複勝,4,270,5
202609020808,枠連,6-8,270,1
202609020808,馬連,6-10,460,1
202609020808,ワイド,6-10,230,1
202609020808,ワイド,4-10,580,5
202609020808,ワイド,4-6,720,10
202609020808,馬単,10→6,1020,2
202609020808,三連複,4-6-10,1660,3
202609020808,三連単,10→6→4,6420,9
202609020809,単勝,2,3620,8
202609020809,複勝,2,460,8
202609020809,複勝,10,130,2
202609020809,枠連,2-8,2900,11
202609020809,馬連,2-10,3950,15
202609020809,ワイド,2-10,1130,14
202609020809,ワイド,2-4,1520,20
202609020809,ワイド,4-10,310,2
202609020809,馬単,2→10,13550,39
202609020809,三連複,2-4-10,5350,20
202609020809,三連単,2→10→4,66250,186
202609020810,単勝,3,230,1
202609020810,複勝,3,120,1
202609020810,複勝,13,150,3
202609020810,枠連,3-7,330,1
202609020810,馬連,3-10,510,1
202609020810,ワイド,3-10,220,1
202609020810,ワイド,3-13,270,2
202609020810,ワイド,10-13,360,3
202609020810,馬単,3→10,730,1
202609020810,三連複,3-10-13,840,1
202609020810,三連単,3→10→13,2340,1
202609020811,単勝,5,710,4
