,式別,馬番,配当,人気
202605020601,単勝,14,680,3
202605020601,複勝,2,390,5
202605020601,複勝,16,230,2
202605020601,枠連,1-7,4110,15
202605020601,馬連,2-14,8340,26
202605020601,ワイド,2-14,2480,29
202605020601,ワイド,14-16,930,9
202605020601,ワイド,2-16,1470,13
202605020601,馬単,14→2,12370,44
202605020601,三連複,2-14-16,14210,44
202605020601,三連単,14→2→16,80730,253
202605020602,単勝,7,500,2
202605020602,複勝,7,450,2
202605020602,複勝,9,1840,8
202605020602,複勝,2,620,3
202605020602,枠連,4-5,3940,12
202605020602,馬連,7-9,8490,17
202605020602,ワイド,7-9,2160,18
202605020602,ワイド,2-7,570,5
202605020602,ワイド,2-9,2320,24
202605020602,馬単,7→9,12930,27
202605020602,三連複,2-7-9,14230,39
202605020602,三連単,7→9→2,92370,221
202605020603,単勝,5,9010,10
202605020603,複勝,5,1490,11
202605020603,複勝,10,170,2
202605020603,複勝,12,360,5
202605020603,枠連,3-5,430,2
202605020603,馬連,5-10,14100,27
202605020603,ワイド,5-10,4110,29
202605020603,ワイド,5-12,9770,57
202605020603,ワイド,10-12,840,8
202605020603,馬単,5→10,32050,56
202605020603,三連複,5-10-12,49610,98
202605020603,三連単,5→10→12,575040,782
202605020604,単勝,4,190,1
202605020604,複勝,12,920,11
202605020604,複勝,6,380,5
202605020604,枠連,3-7,1760,4
202605020604,馬連,4-12,5610,18
202605020604,ワイド,4-12,2110,20
202605020604,ワイド,4-6,700,5
202605020604,ワイド,6-12,9730,54
202605020604,馬単,4→12,6350,17
202605020604,三連複,4-6-12,25440,61
202605020604,三連単,4→12→6,93640,206
202605020605,単勝,16,260,1
202605020605,複勝,15,3820,16
202605020605,複勝,4,610,8
202605020605,枠連,8-8,12500,26
202605020605,馬連,15-16,26470,53
202605020605,ワイド,15-16,9270,65
202605020605,ワイド,4-16,1010,11
202605020605,ワイド,4-15,50610,111
202605020605,馬単,16→15,30050,73
202605020605,三連複,4-15-16,137350,229
202605020605,三連単,16→15→4,494340,980
202605020606,単勝,5,1250,4
202605020606,複勝,5,190,4
202605020606,複勝,10,110,2
202605020606,複勝,6,120,1
202605020606,枠連,5-8,1350,5
202605020606,馬連,5-10,1450,5
202605020606,ワイド,5-10,400,4
202605020606,ワイド,5-6,420,5
202605020606,ワイド,6-10,170,1
202605020606,馬単,5→10,4460,14
202605020606,三連複,5-6-10,1170,2
202605020606,三連単,5→10→6,13590,43
202605020607,単勝,13,280,1
202605020607,複勝,13,160,1
202605020607,複勝,2,910,12
202605020607,複勝,1,380,6
202605020607,枠連,1-7,1780,8
202605020607,馬連,2-13,8640,27
202605020607,ワイド,2-13,2170,22
202605020607,ワイド,1-13,1080,10
202605020607,ワイド,1-2,4320,43
202605020607,馬単,13→2,9570,32
202605020607,三連複,1-2-13,27310,80
202605020607,三連単,13→2→1,130650,378
202605020608,単勝,7,170,1
202605020608,複勝,3,280,7
202605020608,複勝,1,180,3
202605020608,枠連,3-6,1230,6
202605020608,馬連,3-7,1350,7
202605020608,ワイド,3-7,560,7
202605020608,ワイド,1-7,330,2
202605020608,ワイド,1-3,1550,20
202605020608,馬単,7→3,1680,7
202605020608,三連複,1-3-7,2810,12
202605020608,三連単,7→3→1,8060,26
202605020609,単勝,4,1390,6
202605020609,複勝,4,190,5
202605020609,複勝,8,140,2
202605020609,複勝,9,480,8
202605020609,枠連,4-8,2230,10
202605020609,馬連,4-8,2640,11
202605020609,ワイド,4-8,490,12
202605020609,ワイド,4-7,530,13
202605020609,ワイド,4-9,2650,31
202605020609,ワイド,7-8,250,5
202605020609,ワイド,8-9,670,14
202605020609,馬単,4→8,7580,28
202605020609,三連複,4-7-8,1810,13
202605020609,三連複,4-8-9,7880,39
202605020609,三連単,4→8→7,19350,129
202605020609,三連単,4→8→9,63630,239
202605020610,単勝,12,400,3
202605020610,枠連,7-8,600,2
202605020610,馬連,10-12,630,2
202605020610,ワイド,10-12,270,2
202605020610,ワイド,2-12,350,3
202605020610,ワイド,2-10,180,1
202605020610,馬単,12→10,1350,4
202605020610,三連複,2-10-12,730,1
202605020610,三連単,12→10→2,4320,6
202605020611,単勝,17,460,1
202605020611,複勝,17,230,3
202605020611,複勝,16,300,4
202605020611,複勝,11,300,5
202605020611,枠連,8-8,1200,5
202605020611,馬連,16-17,1710,3
202605020611,ワイド,16-17,770,4
202605020611,ワイド,11-17,1000,6
202605020611,ワイド,11-16,1510,17
202605020611,馬単,17→16,2990,3
202605020611,三連複,11-16-17,6160,11
202605020611,三連単,17→16→11,26150,35
202605020612,単勝,12,520,3
202605020612,複勝,12,190,3
202605020612,複勝,3,140,1
202605020612,複勝,9,320,7
202605020612,枠連,2-7,540,1
202605020612,馬連,3-12,1040,2
202605020612,ワイド,3-12,440,2
202605020612,ワイド,9-12,1150,15
202605020612,ワイド,3-9,810,6
202605020612,馬単,12→3,2470,5
202605020612,三連複,3-9-12,4660,10
202605020612,三連単,12→3→9,23070,48
202605020701,単勝,1,330,1
202605020701,複勝,10,230,4
202605020701,枠連,1-5,1410,5
202605020701,馬連,1-10,1600,5
202605020701,ワイド,1-10,630,5
202605020701,ワイド,1-3,690,7
202605020701,ワイド,3-10,1300,13
202605020701,馬単,1→10,2800,7
202605020701,三連複,1-3-10,4030,9
202605020701,三連単,1→10→3,17440,35
202605020702,単勝,13,14990,12
202605020702,複勝,13,1650,12
202605020702,複勝,5,130,2
202605020702,枠連,3-7,360,1
202605020702,馬連,5-13,22210,41
202605020702,ワイド,5-13,4920,40
202605020702,ワイド,13-14,4450,39
202605020702,ワイド,5-14,190,1
202605020702,馬単,13→5,55220,95
202605020702,三連複,5-13-14,14080,43
202605020702,三連単,13→5→14,211620,498
202605020703,単勝,10,280,1
202605020703,複勝,10,140,1
202605020703,複勝,16,270,4
202605020703,枠連,5-6,370,2
202605020703,馬連,10-12,2330,8
202605020703,ワイド,10-12,680,8
202605020703,ワイド,10-16,490,4
202605020703,ワイド,12-16,1940,19
202605020703,馬単,10→12,3590,11
202605020703,三連複,10-12-16,7080,17
202605020703,三連単,10→12→16,26260,71
202605020704,複勝,4,130,3
202605020704,複勝,12,120,2
202605020704,枠連,4-6,480,2
202605020704,馬連,4-8,510,1
202605020704,ワイド,4-8,220,2
202605020704,ワイド,8-12,200,1
202605020704,ワイド,4-12,330,3
202605020704,馬単,8→4,980,3
202605020704,三連複,4-8-12,670,1
202605020704,三連単,8→4→12,2920,2
202605020705,単勝,10,390,3
202605020705,複勝,12,120,1
202605020705,複勝,2,130,2
202605020705,枠連,5-6,380,1
202605020705,馬連,10-12,470,1
202605020705,ワイド,10-12,230,2
202605020705,ワイド,2-10,380,3
202605020705,ワイド,2-12,230,1
202605020705,馬単,10→12,810,1
202605020705,三連複,2-10-12,640,1
202605020705,三連単,10→12→2,3340,3
202605020706,単勝,3,310,3
202605020706,複勝,3,130,2
202605020706,複勝,8,150,4
202605020706,馬連,3-4,420,2
202605020706,ワイド,3-4,180,2
202605020706,ワイド,3-8,240,6
202605020706,ワイド,4-8,240,5
202605020706,馬単,3→4,810,4
202605020706,三連複,3-4-8,430,2
202605020706,三連単,3→4→8,2350,9
202605020707,単勝,9,510,2
202605020707,複勝,9,220,5
202605020707,複勝,13,180,3
202605020707,枠連,5-7,1530,7
202605020707,馬連,9-13,1760,6
202605020707,ワイド,9-13,660,6
202605020707,ワイド,4-9,600,4
202605020707,ワイド,4-13,480,2
202605020707,馬単,9→13,3170,9
202605020707,三連複,4-9-13,2670,4
202605020707,三連単,9→13→4,17090,31
202605020708,単勝,1,390,2
202605020708,複勝,14,950,11
202605020708,複勝,15,120,1
202605020708,枠連,1-7,4140,13
202605020708,馬連,1-14,28320,42
202605020708,ワイド,1-14,6760,46
202605020708,ワイド,1-15,230,1
202605020708,ワイド,14-15,2460,24
202605020708,馬単,1→14,44260,81
202605020708,三連複,1-14-15,13090,38
202605020708,三連単,1→14→15,133110,314
202605020709,単勝,7,8560,8
202605020709,複勝,7,930,8
202605020709,複勝,5,150,3
202605020709,枠連,3-7,3820,12
202605020709,馬連,3-7,5240,14
202605020709,ワイド,3-7,1340,17
202605020709,ワイド,5-7,3870,26
202605020709,ワイド,3-5,240,2
202605020709,馬単,7→3,19250,37
202605020709,三連複,3-5-7,6740,20
202605020709,三連単,7→3→5,118880,197
202605020710,単勝,8,290,1
202605020710,複勝,6,140,3
202605020710,複勝,12,130,1
202605020710,枠連,5-6,690,3
202605020710,馬連,6-8,1050,4
202605020710,ワイド,6-8,400,5
202605020710,ワイド,8-12,290,2
202605020710,ワイド,6-12,290,1
202605020710,馬単,8→6,1530,5
202605020710,三連複,6-8-12,1090,2
202605020710,三連単,8→6→12,5250,7
202605020711,単勝,7,1490,5
202605020711,複勝,7,750,5
202605020711,複勝,8,1080,8
202605020711,複勝,4,420,3
202605020711,枠連,4-5,840,4
202605020711,馬連,7-8,15640,36
202605020711,ワイド,7-8,4310,38
202605020711,ワイド,4-7,2040,20
202605020711,ワイド,4-8,3280,30
202605020711,馬単,7→8,28570,59
202605020711,三連複,4-7-8,44810,101
202605020711,三連単,7→8→4,282130,551
202605020712,単勝,4,380,2
202605020712,複勝,4,150,2
202605020712,複勝,9,140,1
202605020712,複勝,11,380,8
202605020712,枠連,3-6,230,1
202605020712,馬連,4-9,520,1
202605020712,ワイド,4-9,240,1
202605020712,ワイド,4-11,1140,13
202605020712,ワイド,9-11,1120,12
202605020712,馬単,4→9,1120,2
202605020712,三連複,4-9-11,3330,7
202605020712,三連単,4→9→11,14660,33
202605020801,単勝,2,630,3
202605020801,複勝,13,280,5
202605020801,複勝,4,210,2
202605020801,枠連,1-7,3920,16
202605020801,馬連,2-13,3890,14
202605020801,ワイド,2-13,1280,14
202605020801,ワイド,2-4,920,9
202605020801,ワイド,4-13,980,10
202605020801,馬単,2→13,7180,28
202605020801,三連複,2-4-13,6950,22
202605020801,三連単,2→13→4,39240,127
202605020802,単勝,14,160,1
202605020802,複勝,4,490,8
202605020802,枠連,3-7,320,1
202605020802,馬連,5-14,330,1
202605020802,ワイド,5-14,180,1
202605020802,ワイド,4-14,850,10
202605020802,ワイド,4-5,1610,16
202605020802,馬単,14→5,450,1
202605020802,三連複,4-5-14,2560,6
202605020802,三連単,14→5→4,5220,11
202605020803,単勝,4,230,1
202605020803,複勝,2,160,3
202605020803,複勝,9,250,5
202605020803,枠連,2-4,500,2
202605020803,馬連,2-4,520,1
202605020803,ワイド,2-4,230,1
202605020803,ワイド,4-9,370,5
202605020803,ワイド,2-9,830,11
202605020803,馬単,4→2,840,1
202605020803,三連複,2-4-9,1610,5
202605020803,三連単,4→2→9,5290,10
202605020804,単勝,16,180,1
202605020804,複勝,4,340,6
202605020804,複勝,9,190,3
202605020804,枠連,2-8,160,1
202605020804,馬連,4-16,1830,7
202605020804,ワイド,4-16,520,5
202605020804,ワイド,9-16,410,3
202605020804,ワイド,4-9,2080,20
202605020804,馬単,16→4,2090,7
202605020804,三連複,4-9-16,4900,16
202605020804,三連単,16→4→9,14220,41
202605020805,単勝,5,310,2
202605020805,複勝,5,110,2
202605020805,複勝,6,1880,11
202605020805,枠連,5-6,6190,11
202605020805,馬連,5-6,36800,32
202605020805,ワイド,5-6,8270,35
202605020805,ワイド,5-11,160,1
202605020805,ワイド,6-11,5610,29
202605020805,馬単,5→6,83430,55
202605020805,三連複,5-6-11,13360,29
202605020805,三連単,5→6→11,215450,245
202605020806,単勝,6,330,3
202605020806,複勝,7,140,4
202605020806,馬連,1-6,680,3
202605020806,ワイド,1-6,220,2
202605020806,ワイド,6-7,270,5
202605020806,ワイド,1-7,260,4
202605020806,馬単,6→1,1270,6
202605020806,三連複,1-6-7,740,2
202605020806,三連単,6→1→7,2960,5
202605020807,単勝,2,390,1
202605020807,複勝,5,160,4
202605020807,複勝,6,270,6
202605020807,馬連,2-5,870,2
202605020807,ワイド,2-5,390,8
202605020807,ワイド,2-6,500,12
202605020807,ワイド,5-6,850,15
202605020807,馬単,2→5,1790,5
202605020807,三連複,2-5-6,2020,13
202605020807,三連単,2→5→6,9910,66
202605020808,単勝,5,7160,10
202605020808,複勝,5,1260,12
202605020808,複勝,8,160,1
202605020808,複勝,11,1220,11
202605020808,枠連,3-5,1440,5
202605020808,馬連,5-8,9810,24
202605020808,ワイド,5-8,2800,25
202605020808,ワイド,5-11,28350,82
202605020808,ワイド,8-11,2840,27
202605020808,馬単,5→8,31750,64
202605020808,三連複,5-8-11,101890,150
202605020808,三連単,5→8→11,1046780,1
202605020809,単勝,12,240,1
202605020809,複勝,1,210,3
202605020809,複勝,7,250,5
202605020809,枠連,1-8,1090,3
202605020809,馬連,1-12,1100,2
202605020809,ワイド,1-12,400,2
202605020809,ワイド,7-12,480,4
202605020809,ワイド,1-7,940,12
202605020809,馬単,12→1,1610,3
202605020809,三連複,1-7-12,2900,8
202605020809,三連単,12→1→7,8790,22
202605020810,単勝,7,1550,6
202605020810,複勝,7,580,9
202605020810,複勝,13,450,8
202605020810,複勝,8,810,11
202605020810,枠連,4-7,5240,18
202605020810,馬連,7-13,7160,24
202605020810,ワイド,7-13,2260,31
202605020810,ワイド,7-8,5490,55
202605020810,ワイド,8-13,3890,44
202605020810,馬単,7→13,16030,49
202605020810,三連複,7-8-13,41130,132
202605020810,三連単,7→13→8,229940,689
202605020811,単勝,12,190,1
202605020811,複勝,8,160,2
202605020811,枠連,4-6,330,1
202605020811,馬連,8-12,570,1
202605020811,ワイド,8-12,280,1
202605020811,ワイド,7-12,350,2
202605020811,ワイド,7-8,870,8
202605020811,馬単,12→8,810,1
202605020811,三連複,7-8-12,1530,1
202605020811,三連単,12→8→7,3670,1
202605020812,単勝,8,390,1
202605020812,複勝,11,360,6
202605020812,複勝,12,370,7
202605020812,枠連,4-6,950,2
202605020812,馬連,8-11,2550,9
202605020812,ワイド,8-11,910,8
202605020812,ワイド,8-12,960,11
202605020812,ワイド,11-12,2080,27
202605020812,馬単,8→11,4460,15
202605020812,三連複,8-11-12,9060,34
202605020812,三連単,8→11→12,32660,100
202605020901,単勝,13,1010,3
202605020901,複勝,13,250,4
202605020901,複勝,12,500,8
202605020901,枠連,7-8,520,2
202605020901,馬連,13-14,1220,3
202605020901,ワイド,13-14,510,3
202605020901,ワイド,12-13,1850,20
202605020901,ワイド,12-14,1030,8
202605020901,馬単,13→14,3260,10
202605020901,三連複,12-13-14,6630,17
202605020901,三連単,13→14→12,40070,118
202605020902,単勝,1,540,3
202605020902,複勝,1,120,3
202605020902,複勝,16,120,2
202605020902,馬連,1-14,430,2
202605020902,ワイド,1-14,180,2
202605020902,ワイド,1-16,320,4
202605020902,ワイド,14-16,150,1
202605020902,馬単,1→14,1120,5
202605020902,三連複,1-14-16,430,1
202605020902,三連単,1→14→16,4100,11
202605020903,単勝,6,230,2
202605020903,複勝,3,340,6
202605020903,枠連,5-6,240,1
202605020903,馬連,6-8,230,1
202605020903,ワイド,6-8,140,1
202605020903,ワイド,3-6,960,12
202605020903,ワイド,3-8,780,9
202605020903,馬単,6→8,480,2
202605020903,三連複,3-6-8,1420,4
202605020903,三連単,6→8→3,4970,11
202605020904,単勝,18,280,1
202605020904,複勝,18,150,1
202605020904,複勝,12,320,7
202605020904,複勝,10,1820,13
202605020904,枠連,6-8,1520,7
202605020904,馬連,12-18,1840,6
202605020904,ワイド,12-18,770,6
202605020904,ワイド,10-18,4020,39
202605020904,ワイド,10-12,8770,61
202605020904,馬単,18→12,2650,9
202605020904,三連複,10-12-18,45190,118
202605020904,三連単,18→12→10,147200,424
202605020905,単勝,7,310,2
202605020905,複勝,7,140,1
202605020905,複勝,15,210,6
202605020905,枠連,4-8,1350,7
202605020905,馬連,7-15,1410,6
202605020905,ワイド,7-15,510,6
202605020905,ワイド,2-7,550,8
202605020905,ワイド,2-15,790,12
202605020905,馬単,7→15,2130,9
202605020905,三連複,2-7-15,3610,15
202605020905,三連単,7→15→2,10660,29
202605020906,単勝,11,700,3
202605020906,複勝,11,200,3
202605020906,複勝,5,510,7
202605020906,馬連,5-11,10850,27
202605020906,ワイド,5-11,3000,32
202605020906,ワイド,1-11,350,2
202605020906,ワイド,1-5,1310,16
202605020906,馬単,11→5,22790,49
202605020906,三連複,1-5-11,6350,21
202605020906,三連単,11→5→1,67600,200
202605020907,単勝,9,2150,6
202605020907,複勝,9,360,4
202605020907,複勝,13,400,5
202605020907,複勝,11,210,3
202605020907,枠連,5-7,1220,6
202605020907,馬連,9-13,9290,26
202605020907,ワイド,9-13,2820,28
202605020907,ワイド,9-11,1590,16
202605020907,ワイド,11-13,1380,13
202605020907,馬単,9→13,25110,60
202605020907,三連複,9-11-13,15930,47
202605020907,三連単,9→13→11,164850,418
202605020908,単勝,3,1090,5
202605020908,複勝,3,440,6
202605020908,複勝,16,190,2
202605020908,複勝,2,2880,11
202605020908,枠連,2-8,1210,6
202605020908,馬連,3-16,2590,11
202605020908,ワイド,3-16,860,9
202605020908,ワイド,2-3,14070,62
202605020908,ワイド,2-16,8490,43
202605020908,馬単,3→16,5000,23
202605020908,三連複,2-3-16,91790,128
202605020908,三連単,3→16→2,433920,633
202605020909,単勝,10,130,1
202605020909,複勝,8,460,7
202605020909,複勝,2,240,3
202605020909,枠連,6-7,1410,4
202605020909,馬連,8-10,2740,8
202605020909,ワイド,8-10,870,8
202605020909,ワイド,2-10,590,4
202605020909,ワイド,2-8,3600,31
202605020909,馬単,10→8,2780,7
202605020909,三連複,2-8-10,7380,21
202605020909,三連単,10→8→2,19540,56
202605020910,単勝,14,760,4
202605020910,複勝,14,280,6
202605020910,枠連,3-7,1530,7
202605020910,馬連,5-14,1730,8
202605020910,ワイド,5-14,690,9
202605020910,ワイド,11-14,970,14
202605020910,ワイド,5-11,550,6
202605020910,馬単,14→5,3340,17
202605020910,三連複,5-11-14,3650,14
202605020910,三連単,14→5→11,19060,73
202605020911,単勝,3,190,1
202605020911,複勝,14,160,2
202605020911,複勝,9,220,4
202605020911,馬連,3-14,490,1
202605020911,ワイド,3-14,240,1
202605020911,ワイド,3-9,370,2
202605020911,ワイド,9-14,690,7
202605020911,馬単,3→14,720,1
202605020911,三連複,3-9-14,1210,1
202605020911,三連単,3→14→9,3420,1
202605020912,単勝,4,310,1
202605020912,複勝,4,130,1
202605020912,複勝,14,310,5
202605020912,枠連,2-7,890,4
202605020912,馬連,4-14,1550,7
202605020912,ワイド,4-14,720,8
202605020912,ワイド,4-15,480,3
202605020912,ワイド,14-15,1390,15
202605020912,馬単,4→14,3050,12
202605020912,三連複,4-14-15,4800,12
202605020912,三連単,4→14→15,18440,48
202605021001,単勝,13,290,1
202605021001,複勝,3,250,5
202605021001,複勝,6,1540,9
202605021001,枠連,2-7,610,2
202605021001,馬連,3-13,1480,7
202605021001,ワイド,3-13,530,7
202605021001,ワイド,6-13,2810,26
202605021001,ワイド,3-6,6720,37
202605021001,馬単,13→3,2560,12
202605021001,三連複,3-6-13,24370,53
202605021001,三連単,13→3→6,52990,167
202605021002,単勝,9,1510,6
202605021002,複勝,9,300,3
202605021002,複勝,16,480,6
202605021002,枠連,5-6,890,2
202605021002,馬連,9-11,1230,2
202605021002,ワイド,9-11,430,2
202605021002,ワイド,9-16,2320,22
202605021002,ワイド,11-16,790,9
202605021002,馬単,9→11,4310,14
202605021002,三連複,9-11-16,5180,14
202605021002,三連単,9→11→16,37750,91
202605021003,単勝,8,310,1
202605021003,複勝,2,140,1
202605021003,複勝,15,11690,16
202605021003,枠連,1-4,430,1
202605021003,馬連,2-8,440,1
202605021003,ワイド,2-8,210,1
202605021003,ワイド,8-15,27510,63
202605021003,ワイド,2-15,36720,73
202605021003,馬単,8→2,820,1
202605021003,三連複,2-8-15,82800,100
202605021003,三連単,8→2→15,209080,343
202605021004,単勝,11,1410,5
202605021004,複勝,11,280,5
202605021004,複勝,16,200,4
202605021004,複勝,8,180,3
202605021004,枠連,6-8,2270,8
202605021004,馬連,11-16,2780,8
202605021004,ワイド,11-16,870,10
202605021004,ワイド,8-11,750,8
202605021004,ワイド,8-16,480,6
202605021004,馬単,11→16,8620,35
202605021004,三連複,8-11-16,3590,10
202605021004,三連単,11→16→8,35250,116
202605021005,複勝,7,110,2
202605021005,複勝,14,420,8
202605021005,枠連,5-8,200,1
202605021005,馬連,7-13,210,1
202605021005,ワイド,7-13,140,1
202605021005,ワイド,7-14,930,13
202605021005,ワイド,13-14,800,12
202605021005,馬単,7→13,350,1
202605021005,三連複,7-13-14,1520,6
202605021005,三連単,7→13→14,3460,11
202605021006,複勝,2,200,3
202605021006,複勝,3,220,4
202605021006,枠連,2-4,730,3
202605021006,ワイド,2-6,370,3
202605021006,ワイド,3-6,360,2
202605021006,ワイド,2-3,1050,13
202605021006,馬単,6→2,910,3
202605021006,三連複,2-3-6,2250,8
202605021006,三連単,6→2→3,5090,11
202605021007,単勝,9,1110,4
202605021007,複勝,9,280,5
202605021007,複勝,8,280,4
202605021007,枠連,4-5,1960,7
202605021007,馬連,8-9,8150,25
202605021007,ワイド,8-9,2210,25
202605021007,ワイド,9-16,630,5
202605021007,ワイド,8-16,620,4
202605021007,馬単,9→8,17540,59
202605021007,三連複,8-9-16,5530,14
202605021007,三連単,9→8→16,58530,169
202605021008,単勝,11,190,1
202605021008,複勝,16,160,2
202605021008,複勝,15,1520,13
202605021008,枠連,6-8,720,3
202605021008,馬連,11-16,750,2
202605021008,ワイド,11-16,340,2
202605021008,ワイド,11-15,2310,27
202605021008,ワイド,15-16,5790,42
202605021008,馬単,11→16,910,2
202605021008,三連複,11-15-16,10590,33
202605021008,三連単,11→16→15,19530,51
202605021009,単勝,8,280,2
202605021009,複勝,8,180,2
202605021009,複勝,7,1230,7
202605021009,複勝,10,370,3
202605021009,枠連,6-6,4970,13
202605021009,馬連,7-8,4840,13
202605021009,ワイド,7-8,1430,13
202605021009,ワイド,8-10,430,5
202605021009,ワイド,7-10,2420,21
202605021009,馬単,8→7,7040,18
202605021009,三連複,7-8-10,8040,22
202605021009,三連単,8→7→10,33990,90
202605021010,単勝,6,740,6
202605021010,複勝,6,190,3
202605021010,複勝,9,250,6
202605021010,枠連,3-4,720,2
202605021010,馬連,3-6,1350,2
202605021010,ワイド,3-6,540,3
202605021010,ワイド,6-9,1190,17
202605021010,ワイド,3-9,680,9
202605021010,馬単,6→3,3140,12
202605021010,三連複,3-6-9,4990,16
202605021010,三連単,6→3→9,27490,89
202605021011,単勝,16,1090,5
202605021011,複勝,16,330,6
202605021011,複勝,12,190,4
202605021011,複勝,18,140,1
202605021011,枠連,6-8,700,3
202605021011,馬連,12-16,3210,12
202605021011,ワイド,12-16,1150,14
202605021011,ワイド,16-18,790,8
202605021011,ワイド,12-18,390,3
202605021011,馬単,16→12,8450,30
202605021011,三連複,12-16-18,3220,10
202605021011,三連単,16→12→18,30330,99
202605021012,単勝,7,240,1
202605021012,複勝,7,120,1
202605021012,複勝,5,150,2
202605021012,枠連,3-4,410,1
202605021012,馬連,5-7,460,1
202605021012,ワイド,5-7,240,1
202605021012,ワイド,7-14,400,2
202605021012,ワイド,5-14,680,5
202605021012,馬単,7→5,760,1
202605021012,三連複,5-7-14,1200,1
202605021012,三連単,7→5→14,3200,1
202605021101,単勝,9,770,4
202605021101,複勝,9,240,4
202605021101,複勝,14,140,1
202605021101,複勝,16,1660,9
202605021101,枠連,5-7,1270,6
202605021101,馬連,9-14,1370,6
202605021101,ワイド,9-14,490,5
202605021101,ワイド,9-16,5870,39
202605021101,ワイド,14-16,4070,29
202605021101,馬単,9→14,3220,12
202605021101,三連複,9-14-16,29340,65
202605021101,三連単,9→14→16,140280,300
202605021102,複勝,14,2070,11
202605021102,複勝,6,240,3
202605021102,枠連,1-7,6270,15
202605021102,馬連,2-14,26120,31
202605021102,ワイド,2-14,4330,27
202605021102,ワイド,2-6,460,3
202605021102,ワイド,6-14,9730,48
202605021102,馬単,2→14,27160,44
202605021102,三連複,2-6-14,47040,76
202605021102,三連単,2→14→6,285650,384
202605021103,単勝,4,180,1
202605021103,複勝,18,140,2
202605021103,複勝,12,1820,11
202605021103,枠連,2-8,250,1
202605021103,馬連,4-18,360,1
202605021103,ワイド,4-18,190,1
202605021103,ワイド,4-12,4960,36
202605021103,ワイド,12-18,9200,46
202605021103,馬単,4→18,530,1
202605021103,三連複,4-12-18,22180,52
202605021103,三連単,4→18→12,42400,117
202605021104,複勝,9,210,4
202605021104,枠連,6-8,840,5
202605021104,馬連,9-13,1500,5
202605021104,ワイド,9-13,550,5
202605021104,ワイド,4-13,350,2
202605021104,ワイド,4-9,990,14
202605021104,馬単,13→9,2370,9
202605021104,三連複,4-9-13,2440,6
202605021104,三連単,13→9→4,10130,23
202605021105,単勝,16,660,3
202605021105,複勝,16,140,3
202605021105,複勝,4,110,2
202605021105,枠連,2-8,570,2
202605021105,馬連,4-16,1070,3
202605021105,ワイド,4-16,280,2
202605021105,ワイド,2-16,280,3
202605021105,ワイド,2-4,180,1
202605021105,馬単,16→4,2630,8
202605021105,三連複,2-4-16,750,1
202605021105,三連単,16→4→2,7510,14
202605021106,単勝,4,890,4
202605021106,複勝,4,270,4
202605021106,複勝,1,150,2
202605021106,複勝,7,610,7
202605021106,枠連,1-4,1470,5
202605021106,馬連,1-4,1690,5
202605021106,ワイド,1-4,700,5
202605021106,ワイド,4-7,2950,29
202605021106,ワイド,1-7,1180,12
202605021106,馬単,4→1,3540,11
202605021106,三連複,1-4-7,11760,32
202605021106,三連単,4→1→7,54480,144
202605021107,単勝,4,820,6
202605021107,複勝,4,210,3
202605021107,枠連,2-4,1520,9
202605021107,馬連,2-4,1540,5
202605021107,ワイド,2-4,550,5
202605021107,ワイド,4-11,1310,26
202605021107,ワイド,2-11,440,1
202605021107,馬単,4→2,3830,13
202605021107,三連複,2-4-11,3080,9
202605021107,三連単,4→2→11,20650,64
202605021108,単勝,5,610,5
202605021108,複勝,5,170,3
202605021108,複勝,10,150,2
202605021108,枠連,3-5,660,3
202605021108,馬連,5-10,1280,5
202605021108,ワイド,5-10,440,3
202605021108,ワイド,5-14,460,5
202605021108,ワイド,10-14,320,2
202605021108,馬単,5→10,2480,7
202605021108,三連複,5-10-14,1650,2
202605021108,三連単,5→10→14,10030,19
202605021109,単勝,6,3060,8
202605021109,複勝,6,800,9
202605021109,複勝,10,230,3
202605021109,複勝,11,500,7
202605021109,枠連,3-5,2490,12
202605021109,馬連,6-10,11080,31
202605021109,ワイド,6-10,3340,34
202605021109,ワイド,6-11,5660,52
202605021109,ワイド,10-11,1450,17
202605021109,馬単,6→10,27440,81
202605021109,三連複,6-10-11,35020,108
202605021109,三連単,6→10→11,372770,924
202605021110,単勝,10,500,2
202605021110,複勝,10,390,2
202605021110,複勝,11,580,4
202605021110,複勝,2,450,3
202605021110,枠連,8-8,3290,9
202605021110,馬連,10-11,2930,11
202605021110,ワイド,10-11,660,7
202605021110,ワイド,2-10,550,5
202605021110,ワイド,2-11,710,8
202605021110,馬単,10→11,5420,16
202605021110,三連複,2-10-11,5320,16
202605021110,三連単,10→11→2,26100,75
202605021111,単勝,16,200,1
202605021111,複勝,16,120,1
202605021111,複勝,4,620,10
202605021111,複勝,11,380,7
202605021111,枠連,2-8,2650,8
202605021111,馬連,4-16,3320,10
202605021111,ワイド,4-16,1350,14
202605021111,ワイド,11-16,690,6
202605021111,ワイド,4-11,5650,52
202605021111,馬単,16→4,4050,14
202605021111,三連複,4-11-16,13270,43
202605021111,三連単,16→4→11,36870,108
202605021112,単勝,13,150,1
202605021112,複勝,13,110,1
202605021112,複勝,12,170,2
202605021112,複勝,14,200,4
202605021112,枠連,6-7,580,3
202605021112,馬連,12-13,610,1
202605021112,ワイド,13-14,310,2
202605021112,ワイド,12-14,800,8
202605021112,馬単,13→12,710,1
202605021112,三連複,12-13-14,1450,1
