,式別,馬番,配当,人気
202610011203,三連複,3-5-7,1200,3
202610011203,三連単,3→5→7,3580,4
202610011204,単勝,3,280,1
202610011204,複勝,3,120,1
202610011204,複勝,11,140,2
202610011204,複勝,2,160,3
202610011204,枠連,3-8,310,1
202610011204,馬連,3-11,680,1
202610011204,ワイド,3-11,260,1
202610011204,ワイド,2-3,270,2
202610011204,ワイド,2-11,430,5
202610011204,馬単,3→11,1400,2
202610011204,三連複,2-3-11,1080,1
202610011204,三連単,3→11→2,4300,2
202610011205,単勝,8,2120,7
202610011205,複勝,8,420,6
202610011205,複勝,4,170,2
202610011205,複勝,9,620,9
202610011205,枠連,2-4,2840,12
202610011205,馬連,4-8,3310,11
202610011205,ワイド,4-8,950,8
202610011205,ワイド,8-9,3120,29
202610011205,ワイド,4-9,1440,19
202610011205,馬単,8→4,7940,31
202610011205,三連複,4-8-9,17980,56
202610011205,三連単,8→4→9,113530,309
202610011206,単勝,16,190,1
202610011206,複勝,16,120,1
202610011206,複勝,1,520,9
202610011206,複勝,2,190,3
202610011206,枠連,1-8,640,2
202610011206,馬連,1-16,3220,10
202610011206,ワイド,1-16,1070,12
202610011206,ワイド,2-16,390,2
202610011206,ワイド,1-2,3040,29
202610011206,馬単,16→1,1680,4
202610011206,三連複,1-2-16,8010,21
202610011206,三連単,16→1→2,36840,104
202610011207,単勝,6,2480,10
202610011207,複勝,6,600,10
202610011207,複勝,9,270,2
202610011207,複勝,15,320,4
202610011207,枠連,3-5,1200,3
202610011207,馬連,6-9,8350,35
202610011207,ワイド,6-9,2330,28
202610011207,ワイド,6-15,4030,46
202610011207,ワイド,9-15,1240,10
202610011207,馬単,6→9,18090,72
202610011207,三連複,6-9-15,25150,87
202610011207,三連単,6→9→15,209980,745
202610011208,単勝,14,790,5
202610011208,複勝,14,260,4
202610011208,複勝,8,420,7
202610011208,複勝,13,270,5
202610011208,枠連,5-8,3220,15
202610011208,馬連,8-14,6480,27
202610011208,ワイド,8-14,1980,28
202610011208,ワイド,13-14,1070,14
202610011208,ワイド,8-13,1750,24
202610011208,馬単,14→8,11670,54
202610011208,三連複,8-13-14,13020,55
202610011208,三連単,14→8→13,131080,471
202610011209,単勝,10,5860,14
202610011209,複勝,10,1650,16
202610011209,複勝,18,210,2
202610011209,複勝,5,340,5
202610011209,枠連,5-8,5100,18
202610011209,馬連,10-18,19010,55
202610011209,ワイド,10-18,4970,52
202610011209,ワイド,5-10,8400,72
202610011209,ワイド,5-18,1080,9
202610011209,馬単,10→18,45090,129
202610011209,三連複,5-10-18,57160,169
202610011209,三連単,10→18→5,567310,1
202610011210,単勝,16,1010,5
202610011210,複勝,16,410,6
202610011210,複勝,13,420,7
202610011210,複勝,7,720,10
202610011210,枠連,7-8,670,1
202610011210,馬連,13-16,7960,36
202610011210,ワイド,13-16,2590,28
202610011210,ワイド,7-16,3260,45
202610011210,ワイド,7-13,5040,65
202610011210,馬単,16→13,13250,54
202610011210,三連複,7-13-16,47980,186
202610011210,三連単,16→13→7,214260,842
202610011211,単勝,8,510,2
202610011211,複勝,8,180,2
202610011211,複勝,10,380,7
202610011211,複勝,11,120,1
202610011211,枠連,4-5,4050,16
202610011211,馬連,8-10,6290,20
202610011211,ワイド,8-10,1710,20
202610011211,ワイド,8-11,370,1
202610011211,ワイド,10-11,780,6
202610011211,馬単,8→10,12230,35
202610011211,三連複,8-10-11,4470,9
202610011211,三連単,8→10→11,52120,148
202610011212,単勝,3,240,1
202610011212,複勝,3,130,1
202610011212,複勝,12,140,2
202610011212,複勝,9,530,9
202610011212,枠連,2-6,360,1
202610011212,馬連,3-12,370,1
202610011212,ワイド,3-12,210,1
202610011212,ワイド,3-9,1110,15
202610011212,ワイド,9-12,1200,16
202610011212,馬単,3→12,570,1
202610011212,三連複,3-9-12,2450,6
202610011212,三連単,3→12→9,7700,14
202610020101,単勝,1,110,1
202610020101,複勝,1,110,1
202610020101,複勝,2,170,3
202610020101,馬連,1-2,290,1
202610020101,ワイド,1-2,130,2
202610020101,ワイド,1-5,130,1
202610020101,ワイド,2-5,300,6
202610020101,馬単,1→2,350,2
202610020101,三連複,1-2-5,330,1
202610020101,三連単,1→2→5,750,1
202610020102,単勝,14,290,1
202610020102,複勝,14,180,2
202610020102,複勝,3,1310,9
202610020102,複勝,9,1570,10
202610020102,枠連,3-8,1960,8
202610020102,馬連,3-14,11730,26
202610020102,ワイド,3-14,2380,23
202610020102,ワイド,9-14,2650,27
202610020102,ワイド,3-9,39040,75
202610020102,馬単,14→3,13410,41
202610020102,三連複,3-9-14,127440,147
202610020102,三連単,14→3→9,268700,466
202610020103,単勝,2,1790,6
202610020103,複勝,2,460,6
202610020103,複勝,3,710,8
202610020103,複勝,4,700,7
202610020103,枠連,1-2,4520,15
202610020103,馬連,2-3,24380,48
202610020103,ワイド,2-3,6020,49
202610020103,ワイド,2-4,5160,40
202610020103,ワイド,3-4,5180,41
202610020103,馬単,2→3,41920,92
202610020103,三連複,2-3-4,109400,193
202610020103,三連単,2→3→4,495160,914
202610020104,単勝,4,950,6
202610020104,複勝,4,260,4
202610020104,複勝,8,150,1
202610020104,複勝,5,390,8
202610020104,枠連,2-4,1210,5
202610020104,馬連,4-8,1600,4
202610020104,ワイド,4-8,640,6
202610020104,ワイド,4-5,1740,22
202610020104,ワイド,5-8,1290,15
202610020104,馬単,4→8,3810,13
202610020104,三連複,4-5-8,6830,22
202610020104,三連単,4→8→5,43860,154
202610020105,単勝,6,240,1
202610020105,複勝,6,130,1
202610020105,複勝,2,150,2
202610020105,複勝,5,440,8
202610020105,枠連,2-6,580,2
202610020105,馬連,2-6,540,1
202610020105,ワイド,2-6,290,2
202610020105,ワイド,5-6,1050,14
202610020105,ワイド,2-5,1360,19
202610020105,馬単,6→2,990,2
202610020105,三連複,2-5-6,3580,12
202610020105,三連単,6→2→5,11370,33
202610020106,単勝,9,420,3
202610020106,複勝,9,180,3
202610020106,複勝,16,620,9
202610020106,複勝,8,180,2
202610020106,枠連,5-8,1840,8
202610020106,馬連,9-16,6340,20
202610020106,ワイド,9-16,1950,21
202610020106,ワイド,8-9,430,3
202610020106,ワイド,8-16,1490,16
202610020106,馬単,9→16,9270,32
202610020106,三連複,8-9-16,5070,12
202610020106,三連単,9→16→8,34920,99
202610020107,単勝,13,540,2
202610020107,複勝,13,170,2
202610020107,複勝,2,200,3
202610020107,複勝,12,110,1
202610020107,枠連,1-7,2580,9
202610020107,馬連,2-13,3920,12
202610020107,ワイド,2-13,1020,12
202610020107,ワイド,12-13,350,3
202610020107,ワイド,2-12,340,2
202610020107,馬単,13→2,6800,22
202610020107,三連複,2-12-13,2200,4
202610020107,三連単,13→2→12,23510,75
202610020108,単勝,3,270,1
202610020108,複勝,3,130,1
202610020108,複勝,1,160,3
202610020108,複勝,2,230,5
202610020108,枠連,1-3,660,2
202610020108,馬連,1-3,640,2
202610020108,ワイド,1-3,260,2
202610020108,ワイド,2-3,500,6
202610020108,ワイド,1-2,850,11
202610020108,馬単,3→1,1250,3
202610020108,三連複,1-2-3,2000,6
202610020108,三連単,3→1→2,6680,19
202610020109,単勝,4,130,1
202610020109,複勝,4,110,1
202610020109,複勝,2,180,4
202610020109,複勝,3,610,7
202610020109,馬連,2-4,360,1
202610020109,ワイド,2-4,210,3
202610020109,ワイド,3-4,790,10
202610020109,ワイド,2-3,2010,18
202610020109,馬単,4→2,500,2
202610020109,三連複,2-3-4,2220,10
202610020109,三連単,4→2→3,4370,16
202610020110,単勝,4,1010,4
202610020110,複勝,4,370,7
202610020110,複勝,8,240,3
202610020110,複勝,7,290,4
202610020110,枠連,4-6,1710,8
202610020110,馬連,4-8,3440,13
202610020110,ワイド,4-8,1250,14
202610020110,ワイド,4-7,1590,19
202610020110,ワイド,7-8,920,11
202610020110,馬単,4→8,6840,30
202610020110,三連複,4-7-8,9240,31
202610020110,三連単,4→8→7,66800,242
202610020111,単勝,9,560,3
202610020111,複勝,9,170,1
202610020111,複勝,13,200,3
202610020111,複勝,2,250,5
202610020111,枠連,5-7,980,3
202610020111,馬連,9-13,1640,2
202610020111,ワイド,9-13,640,3
202610020111,ワイド,2-9,780,6
202610020111,ワイド,2-13,880,7
202610020111,馬単,9→13,3800,9
202610020111,三連複,2-9-13,3800,3
202610020111,三連単,9→13→2,21820,26
202610020112,単勝,8,210,1
202610020112,複勝,8,110,1
202610020112,複勝,2,110,2
202610020112,複勝,6,130,3
202610020112,馬連,2-8,390,1
202610020112,ワイド,2-8,160,1
202610020112,ワイド,6-8,210,3
202610020112,ワイド,2-6,200,2
202610020112,馬単,8→2,570,1
202610020112,三連複,2-6-8,380,1
202610020112,三連単,8→2→6,1310,1
202610020201,単勝,8,1870,4
202610020201,複勝,8,660,4
202610020201,複勝,1,580,3
202610020201,複勝,3,1320,8
202610020201,枠連,1-4,6270,14
202610020201,馬連,1-8,9010,20
202610020201,ワイド,1-8,2430,18
202610020201,ワイド,3-8,8650,54
202610020201,ワイド,1-3,5510,40
202610020201,馬単,8→1,16740,38
202610020201,三連複,1-3-8,97560,149
202610020201,三連単,8→1→3,455560,649
202610020202,単勝,9,430,3
202610020202,複勝,9,140,3
202610020202,複勝,1,140,2
202610020202,複勝,5,130,1
202610020202,枠連,1-5,760,3
202610020202,馬連,1-9,810,3
202610020202,ワイド,1-9,330,3
202610020202,ワイド,5-9,280,2
202610020202,ワイド,1-5,240,1
202610020202,馬単,9→1,1740,6
202610020202,三連複,1-5-9,680,1
202610020202,三連単,9→1→5,3770,5
202610020203,単勝,5,1230,5
202610020203,複勝,5,260,5
202610020203,複勝,4,120,1
202610020203,複勝,8,220,4
202610020203,枠連,2-3,400,1
202610020203,馬連,4-5,860,3
202610020203,ワイド,4-5,350,4
202610020203,ワイド,5-8,960,11
202610020203,ワイド,4-8,310,1
202610020203,馬単,5→4,2640,10
202610020203,三連複,4-5-8,1180,1
202610020203,三連単,5→4→8,11560,37
202610020204,単勝,10,290,2
202610020204,複勝,10,120,2
202610020204,複勝,13,230,5
202610020204,複勝,6,110,1
202610020204,枠連,5-7,1080,4
202610020204,馬連,10-13,2420,10
202610020204,ワイド,10-13,640,8
202610020204,ワイド,6-10,200,1
202610020204,ワイド,6-13,450,4
202610020204,馬単,10→13,3810,12
202610020204,三連複,6-10-13,1320,4
202610020204,三連単,10→13→6,9590,28
202610020205,単勝,1,360,2
202610020205,複勝,1,190,2
202610020205,複勝,7,210,3
202610020205,複勝,9,440,5
202610020205,枠連,1-7,740,3
202610020205,馬連,1-7,700,3
202610020205,ワイド,1-7,310,3
202610020205,ワイド,1-9,810,7
202610020205,ワイド,7-9,1040,12
202610020205,馬単,1→7,1240,5
202610020205,三連複,1-7-9,3560,11
202610020205,三連単,1→7→9,12020,36
202610020206,単勝,1,230,1
202610020206,複勝,1,130,2
202610020206,複勝,4,260,5
202610020206,複勝,2,260,6
202610020206,枠連,1-4,1990,6
202610020206,馬連,1-4,1460,5
202610020206,ワイド,1-4,520,5
202610020206,ワイド,1-2,690,8
202610020206,ワイド,2-4,2240,21
202610020206,馬単,1→4,1670,3
202610020206,三連複,1-2-4,6840,19
202610020206,三連単,1→4→2,21230,59
202610020207,単勝,2,310,2
202610020207,複勝,2,160,2
202610020207,複勝,4,190,4
202610020207,複勝,10,280,5
202610020207,枠連,2-4,800,4
202610020207,馬連,2-4,830,3
202610020207,ワイド,2-4,380,4
202610020207,ワイド,2-10,600,9
202610020207,ワイド,4-10,550,7
202610020207,馬単,2→4,1230,3
202610020207,三連複,2-4-10,1780,5
202610020207,三連単,2→4→10,7190,18
202610020208,単勝,9,220,1
202610020208,複勝,9,110,1
202610020208,複勝,3,220,3
202610020208,複勝,8,740,9
202610020208,枠連,3-8,860,2
202610020208,馬連,3-9,990,2
202610020208,ワイド,3-9,380,2
202610020208,ワイド,8-9,1810,21
202610020208,ワイド,3-8,4410,32
202610020208,馬単,9→3,1190,3
202610020208,三連複,3-8-9,12950,38
202610020208,三連単,9→3→8,34050,97
202610020209,単勝,7,230,1
202610020209,複勝,7,130,2
202610020209,複勝,5,130,1
202610020209,複勝,1,760,8
202610020209,馬連,5-7,440,1
202610020209,ワイド,5-7,190,1
202610020209,ワイド,1-7,1950,21
202610020209,ワイド,1-5,2490,23
202610020209,馬単,7→5,650,1
202610020209,三連複,1-5-7,6370,25
202610020209,三連単,7→5→1,15850,66
202610020210,単勝,9,1950,8
202610020210,複勝,9,470,7
202610020210,複勝,11,270,5
202610020210,複勝,13,210,3
202610020210,枠連,5-6,2630,13
202610020210,馬連,9-11,7410,27
202610020210,ワイド,9-11,1820,20
202610020210,ワイド,9-13,2350,28
202610020210,ワイド,11-13,800,8
202610020210,馬単,9→11,16760,63
202610020210,三連複,9-11-13,12990,41
202610020210,三連単,9→11→13,120180,369
202610020211,単勝,5,2240,7
202610020211,複勝,5,640,5
202610020211,複勝,2,650,6
202610020211,複勝,8,260,2
202610020211,馬連,2-5,10740,23
202610020211,ワイド,2-5,2060,21
202610020211,ワイド,5-8,640,8
202610020211,ワイド,2-8,630,7
202610020211,馬単,5→2,23230,44
202610020211,三連複,2-5-8,5380,19
202610020211,三連単,5→2→8,81460,186
202610020212,単勝,7,550,3
202610020212,複勝,7,200,3
202610020212,複勝,13,360,7
202610020212,複勝,12,160,1
202610020212,枠連,4-7,2720,9
202610020212,馬連,7-13,6310,22
202610020212,ワイド,7-13,1470,16
202610020212,ワイド,7-12,480,3
202610020212,ワイド,12-13,1110,11
202610020212,馬単,7→13,9300,34
202610020212,三連複,7-12-13,7350,17
202610020212,三連単,7→13→12,53710,156
202610020301,単勝,11,2280,7
202610020301,複勝,11,550,5
202610020301,複勝,7,440,4
202610020301,複勝,6,280,2
202610020301,枠連,6-8,1680,6
202610020301,馬連,7-11,6930,18
202610020301,ワイド,7-11,1440,14
202610020301,ワイド,6-11,1500,15
202610020301,ワイド,6-7,970,10
202610020301,馬単,11→7,14420,40
202610020301,三連複,6-7-11,15120,40
202610020301,三連単,11→7→6,153460,308
202610020302,単勝,4,1620,8
202610020302,複勝,4,390,6
202610020302,複勝,8,920,11
202610020302,複勝,5,1010,12
202610020302,複勝,12,420,8
202610020302,枠連,2-4,10190,29
202610020302,馬連,4-8,32380,74
202610020302,ワイド,4-8,4420,69
202610020302,ワイド,4-5,5100,73
202610020302,ワイド,4-12,1940,34
202610020302,ワイド,5-8,11990,114
202610020302,ワイド,8-12,4520,70
202610020302,馬単,4→8,54080,134
202610020302,三連複,4-5-8,203420,536
202610020302,三連複,4-8-12,68430,311
202610020302,三連単,4→8→5,1565830,3267
202610020302,三連単,4→8→12,408530,1814
202610020303,単勝,8,210,1
202610020303,複勝,8,110,1
202610020303,複勝,11,130,2
202610020303,複勝,13,220,4
202610020303,枠連,4-6,280,1
202610020303,馬連,8-11,320,1
202610020303,ワイド,8-11,170,1
202610020303,ワイド,8-13,510,4
202610020303,ワイド,11-13,730,7
202610020303,馬単,8→11,600,1
202610020303,三連複,8-11-13,1220,2
202610020303,三連単,8→11→13,4040,3
202610020304,単勝,6,370,2
202610020304,複勝,6,160,2
202610020304,複勝,1,120,1
202610020304,複勝,16,470,8
202610020304,枠連,1-3,410,1
202610020304,馬連,1-6,500,1
202610020304,ワイド,1-6,260,2
202610020304,ワイド,6-16,1890,19
202610020304,ワイド,1-16,1010,11
202610020304,馬単,6→1,960,3
202610020304,三連複,1-6-16,3910,11
202610020304,三連単,6→1→16,18280,45
202610020305,単勝,3,1330,5
202610020305,複勝,3,310,5
202610020305,複勝,2,260,4
202610020305,複勝,6,470,6
202610020305,枠連,2-3,3000,12
202610020305,馬連,2-3,3560,13
202610020305,ワイド,2-3,1090,12
202610020305,ワイド,3-6,1750,18
202610020305,ワイド,2-6,1650,16
202610020305,馬単,3→2,8910,28
202610020305,三連複,2-3-6,13970,42
202610020305,三連単,3→2→6,86400,233
202610020306,単勝,9,370,1
202610020306,複勝,9,170,1
202610020306,複勝,2,710,8
202610020306,複勝,15,350,6
202610020306,枠連,1-5,4030,16
202610020306,馬連,2-9,8560,24
202610020306,ワイド,2-9,2150,22
202610020306,ワイド,9-15,960,10
202610020306,ワイド,2-15,5910,46
202610020306,馬単,9→2,14570,44
202610020306,三連複,2-9-15,25440,69
202610020306,三連単,9→2→15,166650,410
202610020307,単勝,10,450,2
202610020307,複勝,10,210,2
202610020307,複勝,9,240,5
202610020307,複勝,13,230,4
202610020307,枠連,5-5,2460,11
202610020307,馬連,9-10,1660,5
202610020307,ワイド,9-10,600,5
202610020307,ワイド,10-13,750,9
202610020307,ワイド,9-13,1140,13
202610020307,馬単,10→9,3200,10
202610020307,三連複,9-10-13,4890,16
202610020307,三連単,10→9→13,19600,53
202610020308,単勝,8,160,1
202610020308,複勝,8,110,1
202610020308,複勝,2,170,3
202610020308,複勝,6,350,8
202610020308,枠連,2-6,420,1
202610020308,馬連,2-8,530,1
202610020308,ワイド,2-8,270,2
202610020308,ワイド,6-8,720,8
202610020308,ワイド,2-6,1310,16
202610020308,馬単,8→2,750,1
202610020308,三連複,2-6-8,2700,7
202610020308,三連単,8→2→6,7040,14
202610020309,単勝,7,230,1
202610020309,複勝,7,130,1
202610020309,複勝,11,220,4
202610020309,複勝,5,310,7
202610020309,枠連,6-8,670,1
202610020309,馬連,7-11,1000,3
202610020309,ワイド,7-11,450,4
202610020309,ワイド,5-7,790,7
202610020309,ワイド,5-11,1870,24
202610020309,馬単,7→11,1500,4
202610020309,三連複,5-7-11,6120,20
202610020309,三連単,7→11→5,18460,53
202610020310,単勝,6,340,2
202610020310,複勝,6,180,2
202610020310,複勝,8,200,3
202610020310,複勝,4,200,4
202610020310,枠連,5-6,1030,4
202610020310,馬連,6-8,2110,8
202610020310,ワイド,6-8,670,8
202610020310,ワイド,4-6,460,4
202610020310,ワイド,4-8,660,7
202610020310,馬単,6→8,3040,11
202610020310,三連複,4-6-8,3750,10
202610020310,三連単,6→8→4,16410,42
202610020311,単勝,3,240,2
202610020311,複勝,3,120,2
202610020311,複勝,4,120,1
202610020311,複勝,1,690,10
202610020311,枠連,3-3,300,1
202610020311,馬連,3-4,290,1
202610020311,ワイド,3-4,170,1
202610020311,ワイド,1-3,1040,12
202610020311,ワイド,1-4,1380,15
202610020311,馬単,3→4,560,2
202610020311,三連複,1-3-4,2420,6
202610020311,三連単,3→4→1,7120,15
202610020312,単勝,6,2130,9
202610020312,複勝,6,350,9
202610020312,複勝,1,140,1
202610020312,複勝,7,250,5
202610020312,枠連,1-5,2010,10
202610020312,馬連,1-6,2540,10
202610020312,ワイド,1-6,800,8
202610020312,ワイド,6-7,2160,30
202610020312,ワイド,1-7,560,4
202610020312,馬単,6→1,6700,25
202610020312,三連複,1-6-7,6750,27
202610020312,三連単,6→1→7,57450,236
202610020401,単勝,12,600,3
202610020401,複勝,12,180,3
202610020401,複勝,3,200,4
202610020401,複勝,2,250,5
202610020401,枠連,3-8,1160,4
202610020401,馬連,3-12,1770,7
202610020401,ワイド,3-12,590,7
202610020401,ワイド,2-12,750,9
202610020401,ワイド,2-3,830,13
202610020401,馬単,12→3,3510,14
202610020401,三連複,2-3-12,3960,14
202610020401,三連単,12→3→2,21980,70
202610020402,単勝,10,180,1
202610020402,複勝,10,110,1
202610020402,複勝,7,320,6
202610020402,複勝,8,450,7
202610020402,枠連,4-5,680,2
202610020402,馬連,7-10,1330,4
202610020402,ワイド,7-10,600,4
202610020402,ワイド,8-10,640,5
202610020402,ワイド,7-8,2440,24
202610020402,馬単,10→7,1850,6
202610020402,三連複,7-8-10,5940,19
202610020402,三連単,10→7→8,17860,51
202610020403,単勝,5,3930,8
202610020403,複勝,5,1330,9
202610020403,複勝,12,2190,15
202610020403,複勝,6,1060,8
202610020403,枠連,3-6,8260,19
202610020403,馬連,5-12,232680,126
202610020403,ワイド,5-12,41540,127
202610020403,ワイド,5-6,11110,72
202610020403,ワイド,6-12,30210,114
202610020403,馬単,5→12,322040,223
202610020403,三連複,5-6-12,759520,536
202610020403,三連単,5→12→6,6681340,3332
202610020404,単勝,6,1220,5
202610020404,複勝,6,350,6
202610020404,複勝,5,300,5
202610020404,複勝,4,250,3
202610020404,枠連,4-4,4930,18
202610020404,馬連,5-6,4710,18
202610020404,ワイド,5-6,1220,16
202610020404,ワイド,4-6,1100,15
202610020404,ワイド,4-5,800,6
202610020404,馬単,6→5,10960,36
202610020404,三連複,4-5-6,6800,25
202610020404,三連単,6→5→4,47380,161
202610020405,単勝,1,1410,6
202610020405,複勝,1,350,6
202610020405,複勝,11,530,7
202610020405,複勝,8,320,5
202610020405,枠連,1-8,7530,17
202610020405,馬連,1-11,11550,32
202610020405,ワイド,1-11,2400,28
202610020405,ワイド,1-8,1330,16
202610020405,ワイド,8-11,2350,26
202610020405,馬単,1→11,28040,64
202610020405,三連複,1-8-11,30760,86
202610020405,三連単,1→11→8,278230,553
202610020406,単勝,1,270,1
202610020406,複勝,1,130,2
202610020406,複勝,7,150,3
202610020406,複勝,9,120,1
202610020406,枠連,1-6,580,2
202610020406,馬連,1-7,980,3
202610020406,ワイド,1-7,390,4
202610020406,ワイド,1-9,260,1
202610020406,ワイド,7-9,310,2
202610020406,馬単,1→7,960,2
202610020406,三連複,1-7-9,970,1
202610020406,三連単,1→7→9,5120,6
202610020407,単勝,1,450,2
202610020407,複勝,1,200,2
202610020407,複勝,13,680,9
202610020407,複勝,7,230,3
202610020407,枠連,1-7,430,1
202610020407,馬連,1-13,12070,29
202610020407,ワイド,1-13,3050,30
202610020407,ワイド,1-7,680,5
202610020407,ワイド,7-13,2440,26
202610020407,馬単,1→13,16550,50
202610020407,三連複,1-7-13,21020,63
202610020407,三連単,1→13→7,127440,339
202610020408,単勝,3,630,4
202610020408,複勝,3,190,4
202610020408,複勝,9,350,7
202610020408,複勝,5,150,1
202610020408,枠連,3-8,1070,6
202610020408,馬連,3-9,6630,22
202610020408,ワイド,3-9,1520,21
202610020408,ワイド,3-5,450,5
202610020408,ワイド,5-9,1150,16
202610020408,馬単,3→9,9250,33
202610020408,三連複,3-5-9,7550,29
202610020408,三連単,3→9→5,55650,185
202610020409,単勝,5,170,1
202610020409,複勝,5,110,1
202610020409,複勝,2,110,2
202610020409,複勝,6,120,3
202610020409,馬連,2-5,190,1
202610020409,ワイド,2-5,120,1
202610020409,ワイド,5-6,170,2
202610020409,ワイド,2-6,180,3
202610020409,馬単,5→2,290,1
202610020409,三連複,2-5-6,250,1
202610020409,三連単,5→2→6,610,1
202610020410,単勝,9,310,1
202610020410,複勝,9,170,1
202610020410,複勝,14,1070,12
202610020410,複勝,13,590,8
202610020410,枠連,5-7,3530,16
202610020410,馬連,9-14,6720,23
202610020410,ワイド,9-14,2280,25
202610020410,ワイド,9-13,1890,20
202610020410,ワイド,13-14,6160,60
202610020410,馬単,9→14,8360,32
202610020410,三連複,9-13-14,46990,132
202610020410,三連単,9→14→13,146370,462
202610020411,単勝,12,300,1
202610020411,複勝,12,160,1
202610020411,複勝,2,410,7
202610020411,複勝,9,230,3
202610020411,枠連,2-8,3560,11
202610020411,馬連,2-12,3930,15
202610020411,ワイド,2-12,1250,15
202610020411,ワイド,9-12,530,2
202610020411,ワイド,2-9,1830,25
202610020411,馬単,12→2,5560,17
202610020411,三連複,2-9-12,9440,29
202610020411,三連単,12→2→9,41430,115
202610020412,単勝,10,170,1
202610020412,複勝,10,110,1
202610020412,複勝,2,420,9
202610020412,複勝,15,330,6
202610020412,枠連,1-5,770,3
202610020412,馬連,2-10,1570,5
202610020412,ワイド,2-10,620,5
202610020412,ワイド,10-15,590,4
202610020412,ワイド,2-15,3800,37
202610020412,馬単,10→2,2030,7
202610020412,三連複,2-10-15,8960,24
202610020412,三連単,10→2→15,24970,74
202610020501,単勝,10,180,1
202610020501,複勝,10,110,1
202610020501,複勝,12,250,4
202610020501,複勝,2,410,8
202610020501,枠連,7-8,560,2
202610020501,馬連,10-12,1090,2
202610020501,ワイド,10-12,480,2
202610020501,ワイド,2-10,610,6
202610020501,ワイド,2-12,2540,28
202610020501,馬単,10→12,1520,3
202610020501,三連複,2-10-12,4160,9
202610020501,三連単,10→12→2,9170,29
202610020502,単勝,8,440,1
202610020502,複勝,8,130,1
202610020502,複勝,9,250,6
202610020502,複勝,6,170,2
202610020502,枠連,4-5,1450,6
202610020502,馬連,8-9,1790,5
202610020502,ワイド,8-9,740,9
202610020502,ワイド,6-8,430,2
202610020502,ワイド,6-9,710,8
202610020502,馬単,8→9,3530,11
202610020502,三連複,6-8-9,2960,5
202610020502,三連単,8→9→6,18010,38
202610020503,単勝,10,1100,6
202610020503,複勝,10,370,7
202610020503,複勝,14,320,4
202610020503,複勝,7,280,3
202610020503,枠連,5-7,1120,4
202610020503,馬連,10-14,7310,30
202610020503,ワイド,10-14,2530,33
202610020503,ワイド,7-10,1810,25
202610020503,ワイド,7-14,1580,19
202610020503,馬単,10→14,13770,56
202610020503,三連複,7-10-14,18690,68
202610020503,三連単,10→14→7,111830,406
202610020504,単勝,1,560,3
202610020504,複勝,1,190,3
202610020504,複勝,3,390,6
202610020504,複勝,2,110,1
202610020504,枠連,1-2,1290,5
202610020504,馬連,1-3,8110,23
202610020504,ワイド,1-3,2400,25
202610020504,ワイド,1-2,340,2
202610020504,ワイド,2-3,780,8
202610020504,馬単,1→3,16090,41
202610020504,三連複,1-2-3,3180,9
202610020504,三連単,1→3→2,31490,91
202610020505,単勝,1,200,1
202610020505,複勝,1,140,1
202610020505,複勝,5,760,10
202610020505,複勝,9,1020,11
202610020505,枠連,1-5,1830,8
202610020505,馬連,1-5,3780,13
202610020505,ワイド,1-5,1540,16
202610020505,ワイド,1-9,2160,22
202610020505,ワイド,5-9,8940,62
202610020505,馬単,1→5,6220,19
202610020505,三連複,1-5-9,26340,79
202610020505,三連単,1→5→9,90160,244
202610020506,単勝,16,470,2
202610020506,複勝,16,130,2
202610020506,複勝,17,110,1
202610020506,複勝,1,150,3
202610020506,複勝,7,180,4
202610020506,枠連,8-8,380,1
202610020506,馬連,16-17,630,1
202610020506,ワイド,16-17,190,1
202610020506,ワイド,1-16,530,9
202610020506,ワイド,7-16,710,13
202610020506,ワイド,1-17,230,2
202610020506,ワイド,7-17,280,3
202610020506,馬単,16→17,1340,3
202610020506,三連複,1-16-17,900,1
202610020506,三連複,7-16-17,1240,4
202610020506,三連単,16→17→1,4370,11
202610020506,三連単,16→17→7,6660,27
202610020507,単勝,6,400,2
202610020507,複勝,6,190,2
202610020507,複勝,5,240,5
202610020507,複勝,1,770,8
202610020507,枠連,5-5,1790,7
202610020507,馬連,5-6,1690,7
202610020507,ワイド,5-6,620,7
202610020507,ワイド,1-6,1890,21
202610020507,ワイド,1-5,2960,26
202610020507,馬単,6→5,2850,12
202610020507,三連複,1-5-6,14590,41
202610020507,三連単,6→5→1,44650,136
202610020508,単勝,10,790,6
202610020508,複勝,10,320,6
202610020508,複勝,8,200,2
202610020508,複勝,4,200,3
202610020508,枠連,7-8,880,4
202610020508,馬連,8-10,4390,17
202610020508,ワイド,8-10,1490,22
202610020508,ワイド,4-10,1740,23
202610020508,ワイド,4-8,530,5
202610020508,馬単,10→8,6110,28
202610020508,三連複,4-8-10,8730,36
202610020508,三連単,10→8→4,53050,203
202610020509,単勝,4,1810,6
202610020509,複勝,4,430,6
202610020509,複勝,3,180,3
202610020509,複勝,10,260,5
202610020509,枠連,3-4,3070,13
202610020509,馬連,3-4,2770,10
202610020509,ワイド,3-4,870,10
202610020509,ワイド,4-10,1500,19
202610020509,ワイド,3-10,480,4
202610020509,馬単,4→3,6530,25
202610020509,三連複,3-4-10,4730,20
202610020509,三連単,4→3→10,37670,127
202610020510,単勝,14,650,3
202610020510,複勝,14,250,3
202610020510,複勝,3,3710,18
202610020510,複勝,16,200,2
202610020510,枠連,2-7,7390,21
