,式別,馬番,配当,人気
202604020602,枠連,6-6,1650,7
202604020602,馬連,6-7,1670,8
202604020602,ワイド,6-7,580,8
202604020602,ワイド,5-6,230,1
202604020602,ワイド,5-7,540,7
202604020602,馬単,6→7,2580,10
202604020602,三連複,5-6-7,1390,2
202604020602,三連単,6→7→5,7360,22
202604020603,単勝,3,600,3
202604020603,複勝,3,270,4
202604020603,複勝,1,240,3
202604020603,複勝,7,370,5
202604020603,枠連,1-2,2730,12
202604020603,馬連,1-3,2660,10
202604020603,ワイド,1-3,960,10
202604020603,ワイド,3-7,1950,20
202604020603,ワイド,1-7,1530,16
202604020603,馬単,3→1,4670,18
202604020603,三連複,1-3-7,13440,41
202604020603,三連単,3→1→7,51440,164
202604020604,単勝,10,350,2
202604020604,複勝,10,130,2
202604020604,複勝,12,110,1
202604020604,複勝,8,170,4
202604020604,枠連,6-7,280,1
202604020604,馬連,10-12,290,1
202604020604,ワイド,10-12,170,1
202604020604,ワイド,8-10,380,5
202604020604,ワイド,8-12,250,3
202604020604,馬単,10→12,710,2
202604020604,三連複,8-10-12,540,1
202604020604,三連単,10→12→8,2400,4
202604020605,単勝,11,830,4
202604020605,複勝,11,270,5
202604020605,複勝,3,220,3
202604020605,複勝,10,440,6
202604020605,枠連,2-6,1060,6
202604020605,馬連,3-11,4050,13
202604020605,ワイド,3-11,1230,12
202604020605,ワイド,10-11,1420,13
202604020605,ワイド,3-10,3420,36
202604020605,馬単,11→3,8970,29
202604020605,三連複,3-10-11,19020,65
202604020605,三連単,11→3→10,115100,330
202604020606,単勝,1,120,1
202604020606,複勝,1,110,1
202604020606,複勝,3,180,2
202604020606,複勝,9,750,10
202604020606,枠連,1-3,480,1
202604020606,馬連,1-3,490,1
202604020606,ワイド,1-3,240,1
202604020606,ワイド,1-9,1340,15
202604020606,ワイド,3-9,3900,35
202604020606,馬単,1→3,540,1
202604020606,三連複,1-3-9,7160,23
202604020606,三連単,1→3→9,14550,44
202604020607,単勝,4,2080,6
202604020607,複勝,4,400,7
202604020607,複勝,11,190,4
202604020607,複勝,12,130,1
202604020607,枠連,4-8,1840,5
202604020607,馬連,4-11,5680,20
202604020607,ワイド,4-11,1550,20
202604020607,ワイド,4-12,870,10
202604020607,ワイド,11-12,330,2
202604020607,馬単,4→11,13190,44
202604020607,三連複,4-11-12,3980,12
202604020607,三連単,4→11→12,43120,145
202604020608,単勝,17,420,2
202604020608,複勝,17,170,2
202604020608,複勝,11,130,1
202604020608,複勝,8,250,5
202604020608,枠連,6-8,350,1
202604020608,馬連,11-17,690,1
202604020608,ワイド,11-17,300,1
202604020608,ワイド,8-17,980,10
202604020608,ワイド,8-11,460,5
202604020608,馬単,17→11,1140,1
202604020608,三連複,8-11-17,2430,4
202604020608,三連単,17→11→8,9950,20
202604020609,単勝,15,4030,10
202604020609,複勝,15,780,10
202604020609,複勝,5,240,2
202604020609,複勝,6,330,4
202604020609,枠連,3-8,540,2
202604020609,馬連,5-15,5710,20
202604020609,ワイド,5-15,1780,22
202604020609,ワイド,6-15,4650,47
202604020609,ワイド,5-6,800,6
202604020609,馬単,15→5,18870,57
202604020609,三連複,5-6-15,19990,67
202604020609,三連単,15→5→6,206070,573
202604020610,単勝,5,230,2
202604020610,複勝,5,130,2
202604020610,複勝,7,110,1
202604020610,馬連,5-7,180,1
202604020610,ワイド,5-7,130,1
202604020610,ワイド,5-6,240,3
202604020610,ワイド,6-7,240,4
202604020610,馬単,5→7,380,2
202604020610,三連複,5-6-7,320,1
202604020610,三連単,5→7→6,880,2
202604020611,単勝,8,4600,11
202604020611,複勝,8,660,8
202604020611,複勝,12,1220,13
202604020611,複勝,3,130,1
202604020611,枠連,4-6,16350,31
202604020611,馬連,8-12,56950,86
202604020611,ワイド,8-12,13180,86
202604020611,ワイド,3-8,1570,19
202604020611,ワイド,3-12,2520,26
202604020611,馬単,8→12,150050,189
202604020611,三連複,3-8-12,36980,101
202604020611,三連単,8→12→3,350990,829
202604020612,単勝,17,1020,6
202604020612,複勝,17,370,7
202604020612,複勝,6,240,4
202604020612,複勝,15,190,2
202604020612,枠連,3-8,1580,7
202604020612,馬連,6-17,6100,23
202604020612,ワイド,6-17,2010,22
202604020612,ワイド,15-17,1020,9
202604020612,ワイド,6-15,960,8
202604020612,馬単,17→6,10420,37
202604020612,三連複,6-15-17,10020,27
202604020612,三連単,17→6→15,70620,191
202604020301,単勝,10,210,1
202604020301,複勝,10,130,1
202604020301,複勝,4,380,5
202604020301,複勝,7,430,6
202604020301,枠連,4-8,2040,7
202604020301,馬連,4-10,2500,7
202604020301,ワイド,4-10,910,7
202604020301,ワイド,7-10,1110,11
202604020301,ワイド,4-7,4660,34
202604020301,馬単,10→4,3370,11
202604020301,三連複,4-7-10,12730,36
202604020301,三連単,10→4→7,41350,128
202604020302,単勝,3,160,1
202604020302,複勝,3,110,1
202604020302,複勝,4,160,4
202604020302,複勝,2,120,2
202604020302,馬連,3-4,820,4
202604020302,ワイド,3-4,240,3
202604020302,ワイド,2-3,140,1
202604020302,ワイド,2-4,310,5
202604020302,馬単,3→4,1480,7
202604020302,三連複,2-3-4,630,2
202604020302,三連単,3→4→2,3230,11
202604020303,単勝,3,320,1
202604020303,複勝,3,160,1
202604020303,複勝,13,160,3
202604020303,複勝,6,200,4
202604020303,枠連,2-7,870,1
202604020303,馬連,3-13,960,1
202604020303,ワイド,3-13,400,1
202604020303,ワイド,3-6,430,3
202604020303,ワイド,6-13,610,6
202604020303,馬単,3→13,1390,1
202604020303,三連複,3-6-13,1800,3
202604020303,三連単,3→13→6,6880,2
202604020304,単勝,6,370,1
202604020304,複勝,6,150,1
202604020304,複勝,5,330,7
202604020304,複勝,15,200,3
202604020304,枠連,3-4,2010,10
202604020304,馬連,5-6,2050,7
202604020304,ワイド,5-6,800,8
202604020304,ワイド,6-15,440,2
202604020304,ワイド,5-15,930,11
202604020304,馬単,6→5,3020,9
202604020304,三連複,5-6-15,2550,3
202604020304,三連単,6→5→15,14600,22
202604020305,単勝,6,430,2
202604020305,複勝,6,210,2
202604020305,複勝,5,1050,10
202604020305,複勝,2,220,3
202604020305,枠連,3-4,2350,12
202604020305,馬連,5-6,10350,26
202604020305,ワイド,5-6,2140,24
202604020305,ワイド,2-6,620,7
202604020305,ワイド,2-5,4910,33
202604020305,馬単,6→5,17950,47
202604020305,三連複,2-5-6,22490,55
202604020305,三連単,6→5→2,106040,286
202604020306,単勝,1,520,3
202604020306,複勝,1,210,3
202604020306,複勝,10,120,1
202604020306,複勝,9,380,8
202604020306,枠連,1-7,810,2
202604020306,馬連,1-10,950,2
202604020306,ワイド,1-10,390,2
202604020306,ワイド,1-9,1860,29
202604020306,ワイド,9-10,650,7
202604020306,馬単,1→10,1860,4
202604020306,三連複,1-9-10,3260,9
202604020306,三連単,1→10→9,16660,42
202604020307,単勝,11,440,2
202604020307,複勝,11,180,2
202604020307,複勝,2,230,5
202604020307,複勝,12,390,6
202604020307,枠連,2-6,1330,6
202604020307,馬連,2-11,1980,8
202604020307,ワイド,2-11,780,8
202604020307,ワイド,11-12,1630,18
202604020307,ワイド,2-12,1270,13
202604020307,馬単,11→2,3270,14
202604020307,三連複,2-11-12,9280,32
202604020307,三連単,11→2→12,38970,121
202604020308,単勝,10,1100,3
202604020308,複勝,10,220,4
202604020308,複勝,6,260,5
202604020308,複勝,11,110,1
202604020308,枠連,5-7,220,1
202604020308,馬連,6-10,7330,15
202604020308,ワイド,6-10,1300,13
202604020308,ワイド,10-11,280,2
202604020308,ワイド,6-11,420,4
202604020308,馬単,10→6,13940,25
202604020308,三連複,6-10-11,1830,7
202604020308,三連単,10→6→11,34140,86
202604020309,単勝,7,410,2
202604020309,複勝,7,190,2
202604020309,複勝,12,990,10
202604020309,複勝,3,230,3
202604020309,枠連,4-7,2270,10
202604020309,馬連,7-12,7430,22
202604020309,ワイド,7-12,2150,22
202604020309,ワイド,3-7,580,6
202604020309,ワイド,3-12,3910,33
202604020309,馬単,7→12,11690,36
202604020309,三連複,3-7-12,18040,54
202604020309,三連単,7→12→3,84850,249
202604020310,単勝,11,2640,9
202604020310,複勝,11,330,7
202604020310,複勝,1,280,4
202604020310,複勝,13,110,1
202604020310,枠連,1-6,8080,18
202604020310,馬連,1-11,14010,33
202604020310,ワイド,1-11,3050,31
202604020310,ワイド,11-13,820,9
202604020310,ワイド,1-13,450,2
202604020310,馬単,11→1,29210,60
202604020310,三連複,1-11-13,7040,22
202604020310,三連単,11→1→13,95920,259
202604020311,単勝,2,490,2
202604020311,複勝,2,180,2
202604020311,複勝,11,140,1
202604020311,複勝,5,230,4
202604020311,枠連,1-6,540,1
202604020311,馬連,2-11,1040,1
202604020311,ワイド,2-11,390,1
202604020311,ワイド,2-5,740,6
202604020311,ワイド,5-11,480,3
202604020311,馬単,2→11,1730,1
202604020311,三連複,2-5-11,2260,1
202604020311,三連単,2→11→5,9720,4
202604020312,単勝,7,550,1
202604020312,複勝,7,210,2
202604020312,複勝,6,310,7
202604020312,複勝,8,290,6
202604020312,枠連,3-4,1180,4
202604020312,馬連,6-7,1900,4
202604020312,ワイド,6-7,770,9
202604020312,ワイド,7-8,950,15
202604020312,ワイド,6-8,1140,21
202604020312,馬単,7→6,4090,11
202604020312,三連複,6-7-8,5390,22
202604020312,三連単,7→6→8,25590,73
202604020401,単勝,7,490,3
202604020401,複勝,7,170,3
202604020401,複勝,5,160,2
202604020401,複勝,4,120,1
202604020401,枠連,5-6,1030,4
202604020401,馬連,5-7,1160,3
202604020401,ワイド,5-7,480,6
202604020401,ワイド,4-7,450,4
202604020401,ワイド,4-5,280,1
202604020401,馬単,7→5,2130,7
202604020401,三連複,4-5-7,1220,2
202604020401,三連単,7→5→4,6610,10
202604020402,単勝,5,530,3
202604020402,複勝,5,200,3
202604020402,複勝,10,190,2
202604020402,複勝,6,440,8
202604020402,枠連,5-7,1010,3
202604020402,馬連,5-10,1510,8
202604020402,ワイド,5-10,620,7
202604020402,ワイド,5-6,1580,22
202604020402,ワイド,6-10,1400,19
202604020402,馬単,5→10,3010,14
202604020402,三連複,5-6-10,7730,33
202604020402,三連単,5→10→6,29790,122
202604020403,単勝,13,3990,8
202604020403,複勝,13,680,8
202604020403,複勝,5,140,1
202604020403,複勝,11,180,3
202604020403,枠連,4-8,540,3
202604020403,馬連,5-13,5660,17
202604020403,ワイド,5-13,1700,19
202604020403,ワイド,11-13,2540,26
202604020403,ワイド,5-11,350,2
202604020403,馬単,13→5,16260,45
202604020403,三連複,5-11-13,8330,28
202604020403,三連単,13→5→11,99050,280
202604020404,単勝,9,260,1
202604020404,複勝,9,160,2
202604020404,複勝,8,180,3
202604020404,複勝,10,260,5
202604020404,枠連,5-5,790,3
202604020404,馬連,8-9,870,1
202604020404,ワイド,8-9,420,4
202604020404,ワイド,9-10,740,9
202604020404,ワイド,8-10,630,7
202604020404,馬単,9→8,1340,1
202604020404,三連複,8-9-10,2250,6
202604020404,三連単,9→8→10,6290,4
202604020405,単勝,3,950,4
202604020405,複勝,3,310,5
202604020405,複勝,4,5430,17
202604020405,複勝,7,140,1
202604020405,枠連,2-2,73240,36
202604020405,馬連,3-4,106250,83
202604020405,ワイド,3-4,24960,85
202604020405,ワイド,3-7,570,4
202604020405,ワイド,4-7,14600,66
202604020405,馬単,3→4,185000,141
202604020405,三連複,3-4-7,84360,140
202604020405,三連単,3→4→7,851450,952
202604020406,単勝,1,520,3
202604020406,複勝,1,170,3
202604020406,複勝,10,170,2
202604020406,複勝,5,240,5
202604020406,枠連,1-6,1050,5
202604020406,馬連,1-10,1090,2
202604020406,ワイド,1-10,460,2
202604020406,ワイド,1-5,990,12
202604020406,ワイド,5-10,880,10
202604020406,馬単,1→10,2330,4
202604020406,三連複,1-5-10,3730,8
202604020406,三連単,1→10→5,16240,35
202604020407,単勝,6,270,1
202604020407,複勝,6,160,1
202604020407,複勝,11,1280,14
202604020407,複勝,4,720,10
202604020407,枠連,3-6,2750,11
202604020407,馬連,6-11,14560,34
202604020407,ワイド,6-11,4190,39
202604020407,ワイド,4-6,2000,22
202604020407,ワイド,4-11,16370,88
202604020407,馬単,6→11,22080,61
202604020407,三連複,4-6-11,92420,193
202604020407,三連単,6→11→4,462350,912
202604020408,単勝,4,2850,9
202604020408,複勝,4,580,8
202604020408,複勝,1,350,6
202604020408,複勝,8,180,2
202604020408,枠連,1-3,6820,21
202604020408,馬連,1-4,12280,36
202604020408,ワイド,1-4,3340,36
202604020408,ワイド,4-8,1940,19
202604020408,ワイド,1-8,730,7
202604020408,馬単,4→1,28180,81
202604020408,三連複,1-4-8,13740,51
202604020408,三連単,4→1→8,133640,411
202604020409,単勝,6,2610,9
202604020409,複勝,6,490,8
202604020409,複勝,13,140,1
202604020409,複勝,2,180,3
202604020409,枠連,4-7,820,2
202604020409,馬連,6-13,6660,23
202604020409,ワイド,6-13,1770,22
202604020409,ワイド,2-6,1850,24
202604020409,ワイド,2-13,550,3
202604020409,馬単,6→13,13720,50
202604020409,三連複,2-6-13,9610,32
202604020409,三連単,6→13→2,93320,327
202604020410,単勝,4,1460,5
202604020410,複勝,4,470,6
202604020410,複勝,11,530,8
202604020410,複勝,3,510,7
202604020410,枠連,3-7,6430,18
202604020410,馬連,4-11,17960,43
202604020410,ワイド,4-11,4440,41
202604020410,ワイド,3-4,3320,30
202604020410,ワイド,3-11,4500,42
202604020410,馬単,4→11,29760,75
202604020410,三連複,3-4-11,71360,161
202604020410,三連単,4→11→3,321520,725
202604020411,単勝,13,280,1
202604020411,複勝,13,140,2
202604020411,複勝,12,130,1
202604020411,複勝,4,570,10
202604020411,枠連,7-8,240,1
202604020411,馬連,12-13,530,1
202604020411,ワイド,12-13,250,1
202604020411,ワイド,4-13,2050,24
202604020411,ワイド,4-12,1760,21
202604020411,馬単,13→12,1060,2
202604020411,三連複,4-12-13,5000,14
202604020411,三連単,13→12→4,17810,47
202604020412,単勝,13,840,4
202604020412,複勝,13,190,4
202604020412,複勝,14,110,1
202604020412,複勝,15,130,2
202604020412,枠連,7-7,250,1
202604020412,馬連,13-14,840,2
202604020412,ワイド,13-14,370,2
202604020412,ワイド,13-15,450,4
202604020412,ワイド,14-15,210,1
202604020412,馬単,13→14,2480,6
202604020412,三連複,13-14-15,860,1
202604020412,三連単,13→14→15,5600,6
202604020701,単勝,3,260,2
202604020701,複勝,3,120,1
202604020701,複勝,6,230,4
202604020701,複勝,5,960,7
202604020701,枠連,3-6,890,4
202604020701,馬連,3-6,920,4
202604020701,ワイド,3-6,390,4
202604020701,ワイド,3-5,1140,10
202604020701,ワイド,5-6,2790,18
202604020701,馬単,3→6,1400,7
202604020701,三連複,3-5-6,6220,16
202604020701,三連単,3→6→5,20050,60
202604020702,単勝,1,950,5
202604020702,複勝,1,400,7
202604020702,複勝,3,370,6
202604020702,複勝,10,690,8
202604020702,枠連,1-2,2070,8
202604020702,馬連,1-3,5020,21
202604020702,ワイド,1-3,1690,23
202604020702,ワイド,1-10,3350,31
202604020702,ワイド,3-10,2620,28
202604020702,馬単,1→3,10020,40
202604020702,三連複,1-3-10,28500,76
202604020702,三連単,1→3→10,171420,439
202604020703,単勝,10,550,2
202604020703,複勝,10,490,2
202604020703,複勝,9,2140,6
202604020703,複勝,8,740,4
202604020703,枠連,7-7,5360,13
202604020703,馬連,9-10,6100,15
202604020703,ワイド,9-10,1380,13
202604020703,ワイド,8-10,650,6
202604020703,ワイド,8-9,2350,22
202604020703,馬単,10→9,10510,24
202604020703,三連複,8-9-10,13350,36
202604020703,三連単,10→9→8,75130,159
202604020704,単勝,12,310,1
202604020704,複勝,12,130,1
202604020704,複勝,9,190,4
202604020704,複勝,15,170,3
202604020704,枠連,5-7,370,1
202604020704,馬連,9-12,860,3
202604020704,ワイド,9-12,320,3
202604020704,ワイド,12-15,250,2
202604020704,ワイド,9-15,400,4
202604020704,馬単,12→9,1360,5
202604020704,三連複,9-12-15,700,1
202604020704,三連単,12→9→15,3770,4
202604020705,単勝,4,520,3
202604020705,複勝,4,220,3
202604020705,複勝,15,140,1
202604020705,複勝,7,240,4
202604020705,枠連,2-7,900,2
202604020705,馬連,4-15,1470,2
202604020705,ワイド,4-15,530,2
202604020705,ワイド,4-7,1040,8
202604020705,ワイド,7-15,590,3
202604020705,馬単,4→15,3460,6
202604020705,三連複,4-7-15,3780,3
202604020705,三連単,4→15→7,22330,24
202604020706,単勝,5,300,2
202604020706,複勝,5,120,2
202604020706,複勝,12,110,1
202604020706,複勝,11,650,10
202604020706,枠連,4-7,140,1
202604020706,馬連,5-12,210,1
202604020706,ワイド,5-12,150,1
202604020706,ワイド,5-11,2260,25
202604020706,ワイド,11-12,1350,14
202604020706,馬単,5→12,540,2
202604020706,三連複,5-11-12,3520,9
202604020706,三連単,5→12→11,10860,27
202604020707,単勝,7,1190,7
202604020707,複勝,7,300,5
202604020707,複勝,9,1400,12
202604020707,複勝,10,520,9
202604020707,枠連,4-5,7100,27
202604020707,馬連,7-9,33620,78
202604020707,ワイド,7-9,8230,74
202604020707,ワイド,7-10,2790,40
202604020707,ワイド,9-10,9930,79
202604020707,馬単,7→9,61080,146
202604020707,三連複,7-9-10,175490,318
202604020707,三連単,7→9→10,1193640,1923
202604020708,単勝,9,210,1
202604020708,複勝,9,110,1
202604020708,複勝,3,170,3
202604020708,複勝,5,490,7
202604020708,枠連,2-5,350,1
202604020708,馬連,3-9,500,1
202604020708,ワイド,3-9,260,1
202604020708,ワイド,5-9,970,12
202604020708,ワイド,3-5,1670,20
202604020708,馬単,9→3,770,1
202604020708,三連複,3-5-9,3830,11
202604020708,三連単,9→3→5,10790,33
202604020709,単勝,8,480,3
202604020709,複勝,8,160,3
202604020709,複勝,11,190,5
202604020709,複勝,6,140,1
202604020709,枠連,7-8,840,4
202604020709,馬連,8-11,1650,9
202604020709,ワイド,8-11,660,12
202604020709,ワイド,6-8,340,1
202604020709,ワイド,6-11,640,11
202604020709,馬単,8→11,3190,16
202604020709,三連複,6-8-11,2560,10
202604020709,三連単,8→11→6,15810,67
202604020710,単勝,9,180,1
202604020710,複勝,9,110,1
202604020710,複勝,12,310,6
202604020710,複勝,15,620,9
202604020710,枠連,5-7,450,2
202604020710,馬連,9-12,980,4
202604020710,ワイド,9-12,460,4
202604020710,ワイド,9-15,820,8
202604020710,ワイド,12-15,3250,30
202604020710,馬単,9→12,1130,4
202604020710,三連複,9-12-15,5890,20
202604020710,三連単,9→12→15,15690,47
202604020711,単勝,9,3780,10
202604020711,複勝,9,550,10
202604020711,複勝,10,150,2
202604020711,複勝,18,130,1
202604020711,枠連,5-5,9760,25
202604020711,馬連,9-10,9830,30
202604020711,ワイド,9-10,2310,28
202604020711,ワイド,9-18,1520,18
202604020711,ワイド,10-18,350,1
202604020711,馬単,9→10,24080,69
202604020711,三連複,9-10-18,7070,18
202604020711,三連単,9→10→18,83960,247
202604020712,単勝,4,1070,4
202604020712,複勝,4,320,5
202604020712,複勝,13,170,2
202604020712,複勝,5,420,9
202604020712,枠連,2-7,630,3
202604020712,馬連,4-13,2630,11
202604020712,ワイド,4-13,1040,12
202604020712,ワイド,4-5,3240,36
202604020712,ワイド,5-13,1180,15
202604020712,馬単,4→13,6610,25
202604020712,三連複,4-5-13,12200,45
202604020712,三連単,4→13→5,93620,306
202604020801,単勝,1,490,2
202604020801,複勝,1,110,2
202604020801,複勝,4,180,4
202604020801,複勝,8,100,1
202604020801,枠連,1-4,3270,8
202604020801,馬連,1-4,3430,10
202604020801,ワイド,1-4,640,8
202604020801,ワイド,1-8,150,1
202604020801,ワイド,4-8,280,4
202604020801,馬単,1→4,6670,15
202604020801,三連複,1-4-8,940,2
202604020801,三連単,1→4→8,13450,44
202604020802,単勝,5,850,4
202604020802,複勝,5,210,3
202604020802,複勝,15,130,1
202604020802,複勝,3,290,5
202604020802,枠連,3-8,670,3
202604020802,馬連,5-15,970,3
202604020802,ワイド,5-15,380,2
202604020802,ワイド,3-5,1310,15
202604020802,ワイド,3-15,620,5
202604020802,馬単,5→15,3080,9
202604020802,三連複,3-5-15,3140,7
202604020802,三連単,5→15→3,19930,56
202604020803,単勝,3,350,2
202604020803,複勝,3,190,3
202604020803,複勝,8,170,2
202604020803,複勝,10,430,8
202604020803,枠連,2-5,1130,4
202604020803,馬連,3-8,1320,5
202604020803,ワイド,3-8,540,5
202604020803,ワイド,3-10,1650,17
202604020803,ワイド,8-10,1440,16
202604020803,馬単,3→8,2020,5
202604020803,三連複,3-8-10,7640,23
202604020803,三連単,3→8→10,22470,72
202604020804,単勝,9,280,2
202604020804,複勝,9,170,2
202604020804,複勝,4,240,3
202604020804,複勝,5,1120,9
202604020804,枠連,4-6,1240,5
202604020804,馬連,4-9,1190,3
202604020804,ワイド,4-9,550,4
202604020804,ワイド,5-9,3070,25
202604020804,ワイド,4-5,4580,32
202604020804,馬単,9→4,1620,4
202604020804,三連複,4-5-9,16820,42
202604020804,三連単,9→4→5,37030,106
202604020805,単勝,10,470,2
202604020805,複勝,10,190,2
202604020805,複勝,12,330,5
202604020805,複勝,4,210,3
202604020805,枠連,7-8,750,3
202604020805,馬連,10-12,2270,9
202604020805,ワイド,10-12,640,7
202604020805,ワイド,4-10,590,6
202604020805,ワイド,4-12,850,12
202604020805,馬単,10→12,4300,18
202604020805,三連複,4-10-12,3650,12
202604020805,三連単,10→12→4,25060,86
202604020806,単勝,8,180,1
202604020806,複勝,8,110,1
202604020806,複勝,9,280,6
202604020806,複勝,11,200,4
202604020806,枠連,6-6,1530,7
202604020806,馬連,8-9,1350,4
202604020806,ワイド,8-9,550,6
202604020806,ワイド,8-11,380,3
202604020806,ワイド,9-11,1310,16
202604020806,馬単,8→9,1960,7
202604020806,三連複,8-9-11,2650,9
202604020806,三連単,8→9→11,9640,23
202604020807,単勝,11,1110,6
202604020807,複勝,11,350,6
202604020807,複勝,6,310,4
202604020807,複勝,10,350,5
202604020807,枠連,4-6,1420,7
202604020807,馬連,6-11,9900,35
202604020807,ワイド,6-11,2810,34
202604020807,ワイド,10-11,1350,15
202604020807,ワイド,6-10,1720,20
202604020807,馬単,11→6,15440,57
202604020807,三連複,6-10-11,19760,66
202604020807,三連単,11→6→10,148420,486
202604020808,単勝,8,9430,13
202604020808,複勝,8,2130,13
202604020808,複勝,10,400,5
202604020808,複勝,6,640,8
202604020808,枠連,6-7,13060,25
202604020808,馬連,8-10,38160,58
202604020808,ワイド,8-10,8480,61
202604020808,ワイド,6-8,13970,70
202604020808,ワイド,6-10,5050,46
202604020808,馬単,8→10,98130,123
202604020808,三連複,6-8-10,185200,227
202604020808,三連単,8→10→6,1411780,1355
202604020809,単勝,5,590,3
202604020809,複勝,5,220,4
202604020809,複勝,4,250,5
202604020809,複勝,12,1030,9
202604020809,枠連,4-5,1050,4
202604020809,馬連,4-5,2380,11
202604020809,ワイド,4-5,790,10
202604020809,ワイド,5-12,3390,30
202604020809,ワイド,4-12,3890,32
202604020809,馬単,5→4,3950,19
202604020809,三連複,4-5-12,27320,67
202604020809,三連単,5→4→12,109320,293
202604020810,単勝,4,1900,7
202604020810,複勝,4,400,7
202604020810,複勝,10,150,1
202604020810,複勝,13,160,2
202604020810,枠連,3-6,2510,11
202604020810,馬連,4-10,2280,9
202604020810,ワイド,4-10,940,10
202604020810,ワイド,4-13,1320,15
202604020810,ワイド,10-13,300,1
202604020810,馬単,4→10,7540,29
202604020810,三連複,4-10-13,3500,9
202604020810,三連単,4→10→13,37480,108
202604020811,単勝,5,1590,6
202604020811,複勝,5,420,7
202604020811,複勝,9,160,2
202604020811,複勝,8,790,9
202604020811,枠連,5-8,3660,14
202604020811,馬連,5-9,4430,19
202604020811,ワイド,5-9,1090,16
202604020811,ワイド,5-8,4310,34
202604020811,ワイド,8-9,2440,27
202604020811,馬単,5→9,11890,44
202604020811,三連複,5-8-9,24550,68
202604020811,三連単,5→9→8,200320,423
202604020812,単勝,13,370,2
202604020812,複勝,13,170,2
202604020812,複勝,11,160,1
202604020812,複勝,15,710,10
202604020812,枠連,6-7,420,1
202604020812,馬連,11-13,670,1
202604020812,ワイド,11-13,310,1
202604020812,ワイド,13-15,2420,25
202604020812,ワイド,11-15,2340,23
202604020812,馬単,13→11,1230,1
202604020812,三連複,11-13-15,7920,22
202604020812,三連単,13→11→15,25290,66
202604030101,単勝,5,140,1
202604030101,複勝,5,110,1
202604030101,複勝,2,160,2
202604030101,馬連,2-5,320,1
202604030101,ワイド,2-5,140,1
202604030101,ワイド,4-5,200,3
202604030101,ワイド,2-4,370,7
202604030101,馬単,5→2,400,1
202604030101,三連複,2-4-5,540,2
202604030101,三連単,5→2→4,2190,4
202604030102,単勝,10,260,1
202604030102,複勝,10,140,1
202604030102,複勝,11,230,4
202604030102,複勝,6,290,6
202604030102,枠連,7-8,620,2
202604030102,馬連,10-11,950,2
202604030102,ワイド,10-11,430,2
202604030102,ワイド,6-10,740,9
202604030102,ワイド,6-11,1730,24
202604030102,馬単,10→11,1630,3
202604030102,三連複,6-10-11,4820,17
202604030102,三連単,10→11→6,16230,49
202604030103,単勝,11,170,1
202604030103,複勝,11,120,1
202604030103,複勝,13,1760,11
202604030103,複勝,8,280,4
202604030103,枠連,7-8,1200,5
202604030103,馬連,11-13,9360,22
202604030103,ワイド,11-13,3090,27
202604030103,ワイド,8-11,440,4
202604030103,ワイド,8-13,12270,51
202604030103,馬単,11→13,13630,35
202604030103,三連複,8-11-13,20720,50
202604030103,三連単,11→13→8,87650,209
202604030104,単勝,4,1060,4
202604030104,複勝,4,380,6
202604030104,複勝,8,290,5
202604030104,複勝,7,120,1
202604030104,枠連,3-5,2170,8
202604030104,馬連,4-8,9890,24
202604030104,ワイド,4-8,2640,27
202604030104,ワイド,4-7,690,6
202604030104,ワイド,7-8,580,4
202604030104,馬単,4→8,15210,40
202604030104,三連複,4-7-8,6080,20
202604030104,三連単,4→8→7,48270,145
202604030105,単勝,6,5950,13
202604030105,複勝,6,1140,12
202604030105,複勝,9,260,3
202604030105,複勝,11,410,7
202604030105,枠連,3-5,5380,22
202604030105,馬連,6-9,11970,39
202604030105,ワイド,6-9,3150,37
202604030105,ワイド,6-11,6410,62
202604030105,ワイド,9-11,1110,11
202604030105,馬単,6→9,30990,91
202604030105,三連複,6-9-11,39090,132
202604030105,三連単,6→9→11,256890,781
202604030106,単勝,12,1270,4
202604030106,複勝,12,250,4
202604030106,複勝,1,150,2
202604030106,複勝,10,140,1
202604030106,枠連,1-6,1290,5
202604030106,馬連,1-12,2610,7
202604030106,ワイド,1-12,880,8
202604030106,ワイド,10-12,650,4
202604030106,ワイド,1-10,270,1
202604030106,馬単,12→1,8750,29
202604030106,三連複,1-10-12,2470,2
202604030106,三連単,12→1→10,24910,56
202604030107,単勝,16,1240,5
202604030107,複勝,16,510,7
202604030107,複勝,5,1340,14
202604030107,複勝,1,590,8
202604030107,枠連,3-8,560,1
202604030107,馬連,5-16,29230,75
202604030107,ワイド,5-16,9010,84
202604030107,ワイド,1-16,4460,51
202604030107,ワイド,1-5,9640,87
202604030107,馬単,16→5,46850,135
202604030107,三連複,1-5-16,218600,418
202604030107,三連単,16→5→1,1290170,2363
202604030108,単勝,10,140,1
202604030108,複勝,10,110,1
202604030108,複勝,15,190,3
202604030108,複勝,7,360,7
202604030108,枠連,6-8,310,1
202604030108,馬連,10-15,580,1
202604030108,ワイド,10-15,320,2
202604030108,ワイド,7-10,500,5
202604030108,ワイド,7-15,1620,18
202604030108,馬単,10→15,740,2
202604030108,三連複,7-10-15,2170,6
202604030108,三連単,10→15→7,5470,11
202604030109,単勝,12,510,3
202604030109,複勝,12,170,3
202604030109,複勝,6,150,2
202604030109,複勝,8,260,5
202604030109,枠連,4-7,620,2
202604030109,馬連,6-12,1000,3
202604030109,ワイド,6-12,410,3
